sales_id,order_date_id,customer_id,product_id,channel_id,store_id,billing_location_id,shipment_location_id,order_id,order_item_id,order_status,currency_code,quantity,unit_price,discount_amount,line_total
7900,20240731,316,2,2,1,0,1,1000005898,5000007899,REFUNDED,ARS,3,15750.0,2362.5,44887.5
7901,20250228,990,2,1,0,2481,294,1000005899,5000007900,FULFILLED,ARS,3,15000.0,4500.0,40500.0
7902,20241029,500,2,1,0,2735,2393,1000005900,5000007901,FULFILLED,ARS,3,13500.0,0.0,40500.0
7903,20241021,353,1,1,0,542,1944,1000005901,5000007902,FULFILLED,ARS,2,12000.0,1200.0,22800.0
7904,20241021,353,2,1,0,542,1944,1000005901,5000007903,FULFILLED,ARS,1,13500.0,1350.0,12150.0
7905,20240918,980,1,1,0,56,3112,1000005902,5000007904,PAID,ARS,2,10800.0,2160.0,19440.0
7906,20240918,980,1,1,0,56,3112,1000005902,5000007905,PAID,ARS,3,12000.0,0.0,36000.0
7907,20250607,1137,2,1,0,223,332,1000005903,5000007906,FULFILLED,ARS,2,15000.0,1500.0,28500.0
7908,20240410,1122,2,1,0,3108,1994,1000005904,5000007907,FULFILLED,ARS,2,15000.0,0.0,30000.0
7909,20240410,1122,1,1,0,3108,1994,1000005904,5000007908,FULFILLED,ARS,2,10800.0,2160.0,19440.0
7910,20240517,588,1,1,0,3024,1225,1000005905,5000007909,FULFILLED,ARS,1,12000.0,600.0,11400.0
7911,20250108,1144,1,2,3,2890,3,1000005906,5000007910,FULFILLED,ARS,3,12000.0,1800.0,34200.0
7912,20240610,1413,1,1,0,221,211,1000005907,5000007911,FULFILLED,ARS,1,12600.0,0.0,12600.0
7913,20240610,1413,2,1,0,221,211,1000005907,5000007912,FULFILLED,ARS,3,16500.0,990.0,48510.0
7914,20240513,1115,1,2,4,0,4,1000005908,5000007913,CANCELLED,ARS,2,12000.0,1200.0,22800.0
7915,20250511,142,2,1,0,2585,387,1000005909,5000007914,FULFILLED,ARS,1,15750.0,0.0,15750.0
7916,20240314,969,1,2,4,2438,4,1000005910,5000007915,CANCELLED,ARS,2,12600.0,0.0,25200.0
7917,20250615,1042,1,2,2,2920,2,1000005911,5000007916,FULFILLED,ARS,1,10800.0,216.0,10584.0
7918,20250615,1042,1,2,2,2920,2,1000005911,5000007917,FULFILLED,ARS,3,12000.0,720.0,35280.0
7919,20241223,728,2,2,4,494,4,1000005912,5000007918,FULFILLED,ARS,1,15000.0,0.0,15000.0
7920,20241223,728,1,2,4,494,4,1000005912,5000007919,FULFILLED,ARS,1,10800.0,0.0,10800.0
7921,20240809,1117,2,2,4,2303,4,1000005913,5000007920,CREATED,ARS,2,15000.0,3000.0,27000.0
7922,20241214,484,2,1,0,123,1865,1000005914,5000007921,FULFILLED,ARS,2,15750.0,630.0,30870.0
7923,20250427,1339,2,1,0,0,2916,1000005915,5000007922,PAID,ARS,1,15750.0,787.5,14962.5
7924,20250529,1474,2,1,0,1909,1787,1000005916,5000007923,FULFILLED,ARS,2,15000.0,1500.0,28500.0
7925,20250529,1474,1,1,0,1909,1787,1000005916,5000007924,FULFILLED,ARS,1,12000.0,600.0,11400.0
7926,20241023,1161,2,1,0,363,459,1000005917,5000007925,PAID,ARS,2,15000.0,0.0,30000.0
7927,20241023,1161,2,1,0,363,459,1000005917,5000007926,PAID,ARS,2,15000.0,3000.0,27000.0
7928,20240223,1149,2,2,4,2253,4,1000005918,5000007927,FULFILLED,ARS,3,15000.0,900.0,44100.0
7929,20240723,477,2,1,0,345,1212,1000005919,5000007928,PAID,ARS,2,15000.0,600.0,29400.0
7930,20250907,951,1,1,0,2748,2146,1000005920,5000007929,REFUNDED,ARS,1,12000.0,0.0,12000.0
7931,20250529,508,1,1,0,3112,1426,1000005921,5000007930,FULFILLED,ARS,3,13200.0,1980.0,37620.0
7932,20250529,508,1,1,0,3112,1426,1000005921,5000007931,FULFILLED,ARS,2,12600.0,0.0,25200.0
7933,20250903,689,1,1,0,1404,2393,1000005922,5000007932,FULFILLED,ARS,1,12000.0,600.0,11400.0
7934,20250903,689,2,1,0,1404,2393,1000005922,5000007933,FULFILLED,ARS,2,16500.0,3300.0,29700.0
7935,20241001,289,2,2,4,1807,4,1000005923,5000007934,FULFILLED,ARS,3,13500.0,2025.0,38475.0
7936,20250819,1229,2,2,3,829,3,1000005924,5000007935,CREATED,ARS,1,15000.0,750.0,14250.0
7937,20250115,1061,1,1,0,2591,872,1000005925,5000007936,FULFILLED,ARS,1,12600.0,0.0,12600.0
7938,20240905,1051,1,2,1,2312,1,1000005926,5000007937,FULFILLED,ARS,1,10800.0,1080.0,9720.0
7939,20250805,35,2,2,3,2528,3,1000005927,5000007938,FULFILLED,ARS,2,15000.0,600.0,29400.0
7940,20241212,3,2,2,4,2217,4,1000005928,5000007939,FULFILLED,ARS,1,15000.0,300.0,14700.0
7941,20241212,3,2,2,4,2217,4,1000005928,5000007940,FULFILLED,ARS,2,15750.0,3150.0,28350.0
7942,20250422,1186,2,1,0,0,2920,1000005929,5000007941,CANCELLED,ARS,2,15000.0,1500.0,28500.0
7943,20250413,1232,2,2,1,2395,1,1000005930,5000007942,FULFILLED,ARS,2,15000.0,0.0,30000.0
7944,20250413,1232,1,2,1,2395,1,1000005930,5000007943,FULFILLED,ARS,2,12000.0,480.0,23520.0
7945,20240501,1076,2,1,0,1397,43,1000005931,5000007944,FULFILLED,ARS,1,15000.0,300.0,14700.0
7946,20250519,111,1,2,2,2703,2,1000005932,5000007945,FULFILLED,ARS,2,12000.0,2400.0,21600.0
7947,20250519,111,2,2,2,2703,2,1000005932,5000007946,FULFILLED,ARS,1,15000.0,300.0,14700.0
7948,20250125,1149,1,2,1,0,1,1000005933,5000007947,FULFILLED,ARS,3,12600.0,3780.0,34020.0
7949,20250125,1149,1,2,1,0,1,1000005933,5000007948,FULFILLED,ARS,3,12000.0,3600.0,32400.0
7950,20250527,1392,1,2,2,1231,2,1000005934,5000007949,FULFILLED,ARS,2,10800.0,432.0,21168.0
7951,20250826,611,1,2,3,1936,3,1000005935,5000007950,FULFILLED,ARS,2,12000.0,2400.0,21600.0
7952,20241014,1313,2,1,0,500,2042,1000005936,5000007951,PAID,ARS,2,13500.0,2700.0,24300.0
7953,20241014,1313,1,1,0,500,2042,1000005936,5000007952,PAID,ARS,2,12000.0,0.0,24000.0
7954,20250415,944,1,1,0,1087,222,1000005937,5000007953,CANCELLED,ARS,1,12000.0,0.0,12000.0
7955,20250329,1362,1,1,0,286,6,1000005938,5000007954,PAID,ARS,1,12000.0,0.0,12000.0
7956,20250216,1225,1,2,1,96,1,1000005939,5000007955,FULFILLED,ARS,3,12000.0,0.0,36000.0
7957,20250216,1225,1,2,1,96,1,1000005939,5000007956,FULFILLED,ARS,3,12000.0,0.0,36000.0
7958,20241013,1406,1,1,0,1342,628,1000005940,5000007957,FULFILLED,ARS,3,10800.0,0.0,32400.0
7959,20241123,220,2,1,0,2444,155,1000005941,5000007958,FULFILLED,ARS,2,15000.0,0.0,30000.0
7960,20250923,1160,2,1,0,2819,871,1000005942,5000007959,FULFILLED,ARS,2,15000.0,1500.0,28500.0
7961,20240918,745,1,2,3,1283,3,1000005943,5000007960,FULFILLED,ARS,1,12000.0,0.0,12000.0
7962,20240918,745,2,2,3,1283,3,1000005943,5000007961,FULFILLED,ARS,2,16500.0,1650.0,31350.0
7963,20240224,928,1,1,0,167,1430,1000005944,5000007962,FULFILLED,ARS,2,12600.0,0.0,25200.0
7964,20240202,1377,2,1,0,2555,3059,1000005945,5000007963,FULFILLED,ARS,2,15000.0,3000.0,27000.0
7965,20240202,1377,2,1,0,2555,3059,1000005945,5000007964,FULFILLED,ARS,2,15750.0,3150.0,28350.0
7966,20240218,1475,2,1,0,1201,2275,1000005946,5000007965,FULFILLED,ARS,2,13500.0,1350.0,25650.0
7967,20250413,138,1,2,3,655,3,1000005947,5000007966,FULFILLED,ARS,2,12600.0,504.0,24696.0
7968,20241006,697,2,1,0,1598,2245,1000005948,5000007967,FULFILLED,ARS,1,15000.0,300.0,14700.0
7969,20250827,1393,2,1,0,3169,2281,1000005949,5000007968,FULFILLED,ARS,2,15000.0,3000.0,27000.0
7970,20241215,1000,1,1,0,2520,2066,1000005950,5000007969,FULFILLED,ARS,1,12600.0,252.0,12348.0
7971,20241215,1000,2,1,0,2520,2066,1000005950,5000007970,FULFILLED,ARS,1,13500.0,675.0,12825.0
7972,20250330,206,2,1,0,1717,1594,1000005951,5000007971,CANCELLED,ARS,2,16500.0,3300.0,29700.0
7973,20250709,722,1,1,0,1329,1333,1000005952,5000007972,FULFILLED,ARS,2,12000.0,1200.0,22800.0
7974,20250126,1447,2,1,0,2667,1578,1000005953,5000007973,FULFILLED,ARS,1,15000.0,1500.0,13500.0
7975,20250403,1466,1,2,4,2432,4,1000005954,5000007974,FULFILLED,ARS,2,12000.0,480.0,23520.0
7976,20240125,189,1,1,0,1163,941,1000005955,5000007975,FULFILLED,ARS,1,10800.0,216.0,10584.0
7977,20240807,148,2,1,0,1708,230,1000005956,5000007976,FULFILLED,ARS,3,13500.0,4050.0,36450.0
7978,20250801,1258,1,1,0,592,1000,1000005957,5000007977,CANCELLED,ARS,2,12000.0,480.0,23520.0
7979,20250801,1258,1,1,0,592,1000,1000005957,5000007978,CANCELLED,ARS,3,12000.0,0.0,36000.0
7980,20240805,596,1,1,0,2061,173,1000005958,5000007979,FULFILLED,ARS,2,10800.0,432.0,21168.0
7981,20250425,546,1,2,3,604,3,1000005959,5000007980,CANCELLED,ARS,2,12000.0,2400.0,21600.0
7982,20250425,546,2,2,3,604,3,1000005959,5000007981,CANCELLED,ARS,3,13500.0,0.0,40500.0
7983,20250125,100,2,2,2,331,2,1000005960,5000007982,FULFILLED,ARS,2,15000.0,600.0,29400.0
7984,20250906,1473,1,1,0,2244,1247,1000005961,5000007983,FULFILLED,ARS,3,12000.0,0.0,36000.0
7985,20240129,913,1,2,1,1406,1,1000005962,5000007984,FULFILLED,ARS,3,12600.0,1890.0,35910.0
7986,20240129,913,2,2,1,1406,1,1000005962,5000007985,FULFILLED,ARS,2,15750.0,0.0,31500.0
7987,20240914,43,2,1,0,1124,1564,1000005963,5000007986,PAID,ARS,1,15000.0,300.0,14700.0
7988,20240914,43,1,1,0,1124,1564,1000005963,5000007987,PAID,ARS,3,12600.0,1890.0,35910.0
7989,20240118,882,1,2,4,856,4,1000005964,5000007988,FULFILLED,ARS,2,10800.0,1080.0,20520.0
7990,20241204,979,2,1,0,2375,995,1000005965,5000007989,PAID,ARS,1,13500.0,1350.0,12150.0
7991,20241204,979,2,1,0,2375,995,1000005965,5000007990,PAID,ARS,3,15000.0,0.0,45000.0
7992,20250527,281,1,1,0,304,2112,1000005966,5000007991,FULFILLED,ARS,2,12000.0,0.0,24000.0
7993,20250812,32,1,1,0,634,2037,1000005967,5000007992,FULFILLED,ARS,3,13200.0,3960.0,35640.0
7994,20250812,32,1,1,0,634,2037,1000005967,5000007993,FULFILLED,ARS,2,10800.0,0.0,21600.0
7995,20250318,1427,1,2,1,2226,1,1000005968,5000007994,FULFILLED,ARS,2,12000.0,0.0,24000.0
7996,20250920,112,1,2,3,406,3,1000005969,5000007995,FULFILLED,ARS,1,12000.0,0.0,12000.0
7997,20250805,187,1,1,0,1732,687,1000005970,5000007996,FULFILLED,ARS,3,12000.0,3600.0,32400.0
7998,20250604,757,1,1,0,876,3102,1000005971,5000007997,FULFILLED,ARS,3,10800.0,0.0,32400.0
7999,20240715,849,1,1,0,829,2983,1000005972,5000007998,FULFILLED,ARS,2,12000.0,2400.0,21600.0
8000,20241204,902,2,1,0,261,1715,1000005973,5000007999,FULFILLED,ARS,1,15000.0,0.0,15000.0
8001,20240823,38,1,2,1,83,1,1000005974,5000008000,FULFILLED,ARS,1,10800.0,1080.0,9720.0
8002,20241023,1129,1,1,0,0,1954,1000005975,5000008001,FULFILLED,ARS,2,12000.0,480.0,23520.0
8003,20250605,561,2,1,0,237,2924,1000005976,5000008002,PAID,ARS,3,15750.0,0.0,47250.0
8004,20241219,141,1,1,0,2489,2712,1000005977,5000008003,PAID,ARS,3,12000.0,720.0,35280.0
8005,20250422,1236,2,1,0,1108,922,1000005978,5000008004,PAID,ARS,1,15000.0,300.0,14700.0
8006,20250422,1236,1,1,0,1108,922,1000005978,5000008005,PAID,ARS,3,12600.0,3780.0,34020.0
8007,20240506,276,2,1,0,645,3041,1000005979,5000008006,FULFILLED,ARS,2,15000.0,3000.0,27000.0
8008,20241024,375,1,2,2,743,2,1000005980,5000008007,PAID,ARS,3,10800.0,3240.0,29160.0
8009,20250601,370,1,2,3,110,3,1000005981,5000008008,FULFILLED,ARS,2,10800.0,1080.0,20520.0
8010,20240206,1304,2,2,1,425,1,1000005982,5000008009,FULFILLED,ARS,1,15000.0,300.0,14700.0
8011,20241212,926,1,1,0,293,3170,1000005983,5000008010,PAID,ARS,3,12000.0,1800.0,34200.0
8012,20250512,468,2,2,2,128,2,1000005984,5000008011,PAID,ARS,3,13500.0,810.0,39690.0
8013,20250222,562,1,2,2,1379,2,1000005985,5000008012,REFUNDED,ARS,1,10800.0,540.0,10260.0
8014,20240218,986,1,1,0,503,1234,1000005986,5000008013,FULFILLED,ARS,3,12000.0,720.0,35280.0
8015,20240218,986,2,1,0,503,1234,1000005986,5000008014,FULFILLED,ARS,1,15000.0,750.0,14250.0
8016,20250614,1343,1,2,2,0,2,1000005987,5000008015,FULFILLED,ARS,2,12000.0,2400.0,21600.0
8017,20250614,1343,2,2,2,0,2,1000005987,5000008016,FULFILLED,ARS,2,15750.0,0.0,31500.0
8018,20250614,1343,2,2,2,0,2,1000005987,5000008017,FULFILLED,ARS,3,13500.0,810.0,39690.0
8019,20250702,983,2,1,0,704,3108,1000005988,5000008018,CANCELLED,ARS,2,15750.0,630.0,30870.0
8020,20250702,983,1,1,0,704,3108,1000005988,5000008019,CANCELLED,ARS,2,12000.0,2400.0,21600.0
8021,20250302,1133,1,2,2,2875,2,1000005989,5000008020,FULFILLED,ARS,1,12600.0,1260.0,11340.0
8022,20240811,716,2,2,3,381,3,1000005990,5000008021,FULFILLED,ARS,1,15000.0,750.0,14250.0
8023,20250207,333,2,1,0,0,2377,1000005991,5000008022,FULFILLED,ARS,2,15750.0,630.0,30870.0
8024,20250131,1297,2,1,0,2519,765,1000005992,5000008023,FULFILLED,ARS,1,16500.0,330.0,16170.0
8025,20250801,1344,1,1,0,1753,841,1000005993,5000008024,CANCELLED,ARS,3,12000.0,3600.0,32400.0
8026,20240921,1099,1,2,3,107,3,1000005994,5000008025,FULFILLED,ARS,1,12000.0,1200.0,10800.0
8027,20250925,49,2,1,0,1066,1358,1000005995,5000008026,FULFILLED,ARS,2,15000.0,1500.0,28500.0
8028,20240212,444,2,2,3,534,3,1000005996,5000008027,FULFILLED,ARS,2,15000.0,0.0,30000.0
8029,20240212,444,2,2,3,534,3,1000005996,5000008028,FULFILLED,ARS,3,15000.0,4500.0,40500.0
8030,20250424,1215,1,1,0,983,2862,1000005997,5000008029,CANCELLED,ARS,2,12000.0,480.0,23520.0
8031,20240509,610,1,2,2,247,2,1000005998,5000008030,FULFILLED,ARS,3,12000.0,1800.0,34200.0
8032,20240509,610,2,2,2,247,2,1000005998,5000008031,FULFILLED,ARS,3,15000.0,4500.0,40500.0
8033,20240509,610,2,2,2,247,2,1000005998,5000008032,FULFILLED,ARS,2,15000.0,3000.0,27000.0
8034,20241229,93,2,1,0,2718,1344,1000005999,5000008033,FULFILLED,ARS,3,15750.0,2362.5,44887.5
8035,20240126,1318,2,2,3,2405,3,1000006000,5000008034,PAID,ARS,1,15000.0,300.0,14700.0
8036,20240126,1318,2,2,3,2405,3,1000006000,5000008035,PAID,ARS,3,16500.0,990.0,48510.0
8037,20240126,1318,1,2,3,2405,3,1000006000,5000008036,PAID,ARS,2,12000.0,480.0,23520.0
8038,20250411,167,1,2,3,2710,3,1000006001,5000008037,REFUNDED,ARS,1,12000.0,0.0,12000.0
8039,20240719,789,1,1,0,1744,778,1000006002,5000008038,FULFILLED,ARS,3,12000.0,0.0,36000.0
8040,20240930,1290,1,1,0,511,1671,1000006003,5000008039,FULFILLED,ARS,2,10800.0,2160.0,19440.0
8041,20240726,1340,1,2,4,1583,4,1000006004,5000008040,FULFILLED,ARS,1,10800.0,540.0,10260.0
8042,20240204,327,1,1,0,997,1783,1000006005,5000008041,PAID,ARS,2,12000.0,480.0,23520.0
8043,20240302,1131,2,1,0,475,645,1000006006,5000008042,PAID,ARS,2,15000.0,600.0,29400.0
8044,20240302,1131,1,1,0,475,645,1000006006,5000008043,PAID,ARS,3,12600.0,3780.0,34020.0
8045,20250304,295,1,1,0,115,2770,1000006007,5000008044,FULFILLED,ARS,2,12000.0,0.0,24000.0
8046,20250304,295,1,1,0,115,2770,1000006007,5000008045,FULFILLED,ARS,2,10800.0,432.0,21168.0
8047,20241210,580,2,1,0,1684,2758,1000006008,5000008046,FULFILLED,ARS,1,15000.0,1500.0,13500.0
8048,20241210,580,1,1,0,1684,2758,1000006008,5000008047,FULFILLED,ARS,1,12000.0,240.0,11760.0
8049,20250322,364,2,1,0,0,2716,1000006009,5000008048,FULFILLED,ARS,2,15750.0,3150.0,28350.0
8050,20241227,353,1,1,0,1991,2371,1000006010,5000008049,FULFILLED,ARS,3,12000.0,0.0,36000.0
8051,20240609,966,2,2,1,483,1,1000006011,5000008050,FULFILLED,ARS,1,15000.0,1500.0,13500.0
8052,20240609,966,1,2,1,483,1,1000006011,5000008051,FULFILLED,ARS,1,12000.0,0.0,12000.0
8053,20240520,220,1,1,0,1174,1899,1000006012,5000008052,CANCELLED,ARS,3,12000.0,720.0,35280.0
8054,20241113,534,2,1,0,557,838,1000006013,5000008053,FULFILLED,ARS,2,15000.0,600.0,29400.0
8055,20241113,534,1,1,0,557,838,1000006013,5000008054,FULFILLED,ARS,1,12000.0,1200.0,10800.0
8056,20241113,534,1,1,0,557,838,1000006013,5000008055,FULFILLED,ARS,3,12000.0,720.0,35280.0
8057,20241026,1488,1,2,4,1657,4,1000006014,5000008056,FULFILLED,ARS,2,12000.0,1200.0,22800.0
8058,20240727,10,1,1,0,209,1835,1000006015,5000008057,FULFILLED,ARS,2,12000.0,480.0,23520.0
8059,20240727,10,1,1,0,209,1835,1000006015,5000008058,FULFILLED,ARS,1,13200.0,0.0,13200.0
8060,20240727,10,2,1,0,209,1835,1000006015,5000008059,FULFILLED,ARS,1,15000.0,1500.0,13500.0
8061,20250601,269,1,1,0,367,1374,1000006016,5000008060,FULFILLED,ARS,2,10800.0,0.0,21600.0
8062,20241211,724,2,1,0,1531,1955,1000006017,5000008061,FULFILLED,ARS,3,15000.0,0.0,45000.0
8063,20250407,37,1,1,0,662,957,1000006018,5000008062,FULFILLED,ARS,3,12000.0,720.0,35280.0
8064,20250407,37,1,1,0,662,957,1000006018,5000008063,FULFILLED,ARS,1,13200.0,660.0,12540.0
8065,20240306,459,1,2,3,1060,3,1000006019,5000008064,FULFILLED,ARS,2,10800.0,432.0,21168.0
8066,20250416,1411,2,1,0,1401,2470,1000006020,5000008065,CANCELLED,ARS,1,15000.0,0.0,15000.0
8067,20250826,382,2,2,4,1081,4,1000006021,5000008066,FULFILLED,ARS,2,16500.0,3300.0,29700.0
8068,20240813,1096,1,1,0,3041,1071,1000006022,5000008067,FULFILLED,ARS,1,10800.0,1080.0,9720.0
8069,20250131,894,1,1,0,2682,2015,1000006023,5000008068,FULFILLED,ARS,3,12000.0,1800.0,34200.0
8070,20250319,1403,1,2,2,1091,2,1000006024,5000008069,FULFILLED,ARS,3,12600.0,3780.0,34020.0
8071,20250609,647,2,1,0,63,1355,1000006025,5000008070,FULFILLED,ARS,2,15000.0,1500.0,28500.0
8072,20240816,65,2,2,4,2141,4,1000006026,5000008071,FULFILLED,ARS,1,13500.0,270.0,13230.0
8073,20250619,259,1,1,0,1976,2426,1000006027,5000008072,CANCELLED,ARS,1,12600.0,630.0,11970.0
8074,20250301,210,1,1,0,161,2850,1000006028,5000008073,FULFILLED,ARS,3,12000.0,3600.0,32400.0
8075,20250301,210,1,1,0,161,2850,1000006028,5000008074,FULFILLED,ARS,3,12000.0,720.0,35280.0
8076,20240611,584,1,1,0,2922,2662,1000006029,5000008075,FULFILLED,ARS,1,10800.0,0.0,10800.0
8077,20241122,876,2,1,0,763,2123,1000006030,5000008076,FULFILLED,ARS,1,16500.0,0.0,16500.0
8078,20250106,221,2,1,0,2474,1823,1000006031,5000008077,FULFILLED,ARS,2,16500.0,0.0,33000.0
8079,20250106,221,2,1,0,2474,1823,1000006031,5000008078,FULFILLED,ARS,1,15750.0,315.0,15435.0
8080,20250414,669,2,1,0,427,2441,1000006032,5000008079,CANCELLED,ARS,2,13500.0,1350.0,25650.0
8081,20250414,669,1,1,0,427,2441,1000006032,5000008080,CANCELLED,ARS,3,10800.0,1620.0,30780.0
8082,20241106,858,1,1,0,1712,2450,1000006033,5000008081,FULFILLED,ARS,2,10800.0,1080.0,20520.0
8083,20250308,1179,1,1,0,723,2912,1000006034,5000008082,FULFILLED,ARS,2,12000.0,0.0,24000.0
8084,20240525,970,2,1,0,1527,2733,1000006035,5000008083,FULFILLED,ARS,2,15750.0,1575.0,29925.0
8085,20250924,982,1,2,3,556,3,1000006036,5000008084,CANCELLED,ARS,3,12000.0,1800.0,34200.0
8086,20250924,982,1,2,3,556,3,1000006036,5000008085,CANCELLED,ARS,3,10800.0,0.0,32400.0
8087,20250903,1090,2,2,2,1196,2,1000006037,5000008086,FULFILLED,ARS,2,15000.0,0.0,30000.0
8088,20250210,939,1,1,0,2145,1530,1000006038,5000008087,FULFILLED,ARS,3,12000.0,720.0,35280.0
8089,20240127,1276,1,1,0,1186,2283,1000006039,5000008088,FULFILLED,ARS,2,10800.0,0.0,21600.0
8090,20240406,533,2,1,0,1341,7,1000006040,5000008089,FULFILLED,ARS,3,15000.0,4500.0,40500.0
8091,20250512,583,1,2,1,623,1,1000006041,5000008090,CANCELLED,ARS,3,12600.0,1890.0,35910.0
8092,20250726,987,2,2,4,2566,4,1000006042,5000008091,FULFILLED,ARS,3,15000.0,4500.0,40500.0
8093,20250726,987,1,2,4,2566,4,1000006042,5000008092,FULFILLED,ARS,2,12000.0,480.0,23520.0
8094,20241028,1073,1,2,3,2357,3,1000006043,5000008093,FULFILLED,ARS,1,12600.0,1260.0,11340.0
8095,20240115,125,2,1,0,2779,2242,1000006044,5000008094,FULFILLED,ARS,2,15750.0,630.0,30870.0
8096,20240115,125,1,1,0,2779,2242,1000006044,5000008095,FULFILLED,ARS,2,12000.0,2400.0,21600.0
8097,20250515,86,2,2,1,253,1,1000006045,5000008096,FULFILLED,ARS,3,15750.0,945.0,46305.0
8098,20250515,86,1,2,1,253,1,1000006045,5000008097,FULFILLED,ARS,2,12000.0,2400.0,21600.0
8099,20240812,574,1,2,3,880,3,1000006046,5000008098,FULFILLED,ARS,3,12000.0,0.0,36000.0
8100,20240331,31,2,1,0,1735,1976,1000006047,5000008099,FULFILLED,ARS,3,15000.0,900.0,44100.0
8101,20241209,109,2,2,1,1817,1,1000006048,5000008100,FULFILLED,ARS,2,16500.0,3300.0,29700.0
8102,20241209,109,1,2,1,1817,1,1000006048,5000008101,FULFILLED,ARS,3,10800.0,0.0,32400.0
8103,20240808,1171,1,2,3,577,3,1000006049,5000008102,PAID,ARS,1,12000.0,240.0,11760.0
8104,20240402,942,1,1,0,2980,1992,1000006050,5000008103,FULFILLED,ARS,1,10800.0,0.0,10800.0
8105,20240218,1318,1,1,0,669,2212,1000006051,5000008104,FULFILLED,ARS,2,13200.0,2640.0,23760.0
8106,20240218,1318,2,1,0,669,2212,1000006051,5000008105,FULFILLED,ARS,2,15000.0,600.0,29400.0
8107,20250101,1024,2,2,1,1928,1,1000006052,5000008106,CREATED,ARS,3,15000.0,4500.0,40500.0
8108,20250101,1024,2,2,1,1928,1,1000006052,5000008107,CREATED,ARS,3,15000.0,0.0,45000.0
8109,20250827,27,1,2,2,1631,2,1000006053,5000008108,FULFILLED,ARS,2,12000.0,2400.0,21600.0
8110,20250818,347,2,1,0,1800,547,1000006054,5000008109,FULFILLED,ARS,2,15750.0,1575.0,29925.0
8111,20250919,1161,2,1,0,1515,2849,1000006055,5000008110,PAID,ARS,1,15000.0,0.0,15000.0
8112,20250919,1161,1,1,0,1515,2849,1000006055,5000008111,PAID,ARS,2,12600.0,0.0,25200.0
8113,20250911,1134,2,2,4,2797,4,1000006056,5000008112,FULFILLED,ARS,2,15000.0,0.0,30000.0
8114,20250721,495,1,1,0,1208,1733,1000006057,5000008113,PAID,ARS,2,12000.0,2400.0,21600.0
8115,20250721,495,1,1,0,1208,1733,1000006057,5000008114,PAID,ARS,3,13200.0,0.0,39600.0
8116,20240911,75,1,2,3,1434,3,1000006058,5000008115,FULFILLED,ARS,1,12000.0,240.0,11760.0
8117,20241222,598,2,2,1,2108,1,1000006059,5000008116,PAID,ARS,2,15000.0,1500.0,28500.0
8118,20250303,105,2,2,1,347,1,1000006060,5000008117,FULFILLED,ARS,3,13500.0,810.0,39690.0
8119,20240318,459,1,2,4,0,4,1000006061,5000008118,FULFILLED,ARS,3,13200.0,1980.0,37620.0
8120,20240318,459,2,2,4,0,4,1000006061,5000008119,FULFILLED,ARS,2,15000.0,3000.0,27000.0
8121,20240318,459,2,2,4,0,4,1000006061,5000008120,FULFILLED,ARS,2,15000.0,600.0,29400.0
8122,20240102,1263,1,1,0,777,3101,1000006062,5000008121,FULFILLED,ARS,1,10800.0,1080.0,9720.0
8123,20240131,1483,1,1,0,2038,2498,1000006063,5000008122,FULFILLED,ARS,2,10800.0,2160.0,19440.0
8124,20240131,1483,1,1,0,2038,2498,1000006063,5000008123,FULFILLED,ARS,2,12000.0,1200.0,22800.0
8125,20250918,1072,1,2,4,2792,4,1000006064,5000008124,PAID,ARS,2,12000.0,2400.0,21600.0
8126,20240711,1230,1,1,0,314,2150,1000006065,5000008125,FULFILLED,ARS,2,12000.0,0.0,24000.0
8127,20240711,1230,1,1,0,314,2150,1000006065,5000008126,FULFILLED,ARS,3,12000.0,3600.0,32400.0
8128,20240609,1314,1,2,4,3120,4,1000006066,5000008127,CANCELLED,ARS,1,10800.0,540.0,10260.0
8129,20241012,1167,1,2,3,1456,3,1000006067,5000008128,FULFILLED,ARS,3,12000.0,0.0,36000.0
8130,20241012,1167,2,2,3,1456,3,1000006067,5000008129,FULFILLED,ARS,2,13500.0,1350.0,25650.0
8131,20240624,55,1,2,1,1753,1,1000006068,5000008130,FULFILLED,ARS,3,12000.0,3600.0,32400.0
8132,20250406,1188,2,1,0,1867,376,1000006069,5000008131,FULFILLED,ARS,1,13500.0,1350.0,12150.0
8133,20250508,1409,1,1,0,0,2376,1000006070,5000008132,FULFILLED,ARS,3,12000.0,0.0,36000.0
8134,20241014,1463,2,2,4,2235,4,1000006071,5000008133,FULFILLED,ARS,1,13500.0,0.0,13500.0
8135,20241014,1463,1,2,4,2235,4,1000006071,5000008134,FULFILLED,ARS,3,12000.0,720.0,35280.0
8136,20250811,1130,1,1,0,2502,400,1000006072,5000008135,FULFILLED,ARS,2,13200.0,528.0,25872.0
8137,20250601,499,1,1,0,0,2040,1000006073,5000008136,FULFILLED,ARS,1,12000.0,240.0,11760.0
8138,20250601,499,2,1,0,0,2040,1000006073,5000008137,FULFILLED,ARS,2,15000.0,600.0,29400.0
8139,20250601,499,2,1,0,0,2040,1000006073,5000008138,FULFILLED,ARS,2,15000.0,1500.0,28500.0
8140,20241230,1005,1,2,4,2824,4,1000006074,5000008139,FULFILLED,ARS,1,10800.0,540.0,10260.0
8141,20241230,1005,2,2,4,2824,4,1000006074,5000008140,FULFILLED,ARS,2,15000.0,0.0,30000.0
