web_session_id,session_start_date_id,customer_id,source,device
56680,20250428,1316,ads,mobile
56681,20241103,0,ads,mobile
56682,20250916,0,ads,desktop
56683,20240729,0,referral,mobile
56684,20250801,1079,ads,mobile
56685,20240216,476,referral,desktop
56686,20240921,104,ads,mobile
56687,20241005,950,direct,desktop
56688,20241113,225,email,mobile
56689,20240911,1134,ads,desktop
56690,20240402,0,ads,desktop
56691,20240621,764,direct,desktop
56692,20240224,58,direct,desktop
56693,20240217,1003,ads,desktop
56694,20250511,0,direct,mobile
56695,20250808,901,referral,mobile
56696,20241006,0,direct,desktop
56697,20250123,0,direct,desktop
56698,20240128,1253,direct,desktop
56699,20250428,832,direct,tablet
56700,20240405,0,direct,mobile
56701,20250620,476,ads,mobile
56702,20241119,447,referral,mobile
56703,20250705,0,social,mobile
56704,20250929,1156,social,desktop
56705,20250412,0,referral,mobile
56706,20240910,862,direct,mobile
56707,20250728,1183,direct,mobile
56708,20240105,142,referral,tablet
56709,20250616,0,ads,mobile
56710,20250302,0,ads,desktop
56711,20250115,981,direct,desktop
56712,20240809,0,direct,mobile
56713,20240703,917,direct,mobile
56714,20240126,0,social,desktop
56715,20250205,0,email,desktop
56716,20250804,1460,social,mobile
56717,20240714,1187,email,mobile
56718,20250226,0,email,mobile
56719,20250603,536,email,desktop
56720,20240713,0,referral,desktop
56721,20250301,0,ads,mobile
56722,20240525,0,referral,mobile
56723,20250305,0,ads,mobile
56724,20240926,0,direct,desktop
56725,20240910,0,direct,mobile
56726,20250228,888,direct,desktop
56727,20240724,0,referral,mobile
56728,20250105,1427,direct,mobile
56729,20241113,455,ads,mobile
56730,20241230,911,direct,mobile
56731,20250101,94,direct,desktop
56732,20250202,0,direct,mobile
56733,20241105,1028,social,desktop
56734,20240911,584,direct,mobile
56735,20240601,0,social,mobile
56736,20250630,0,social,mobile
56737,20240819,0,direct,mobile
56738,20240522,258,ads,mobile
56739,20250513,0,direct,mobile
56740,20250204,609,referral,desktop
56741,20250114,1476,direct,desktop
56742,20250610,920,email,mobile
56743,20250804,1073,ads,mobile
56744,20241031,28,referral,mobile
56745,20240927,0,direct,mobile
56746,20250606,149,direct,mobile
56747,20250208,908,direct,desktop
56748,20250608,194,referral,mobile
56749,20240419,0,ads,mobile
56750,20241105,423,direct,mobile
56751,20240612,1033,direct,mobile
56752,20240627,0,social,mobile
56753,20240328,0,ads,mobile
56754,20250117,0,social,desktop
56755,20240229,1058,email,mobile
56756,20240603,49,ads,mobile
56757,20240909,606,ads,mobile
56758,20240831,1075,referral,desktop
56759,20250619,767,ads,tablet
56760,20240802,0,direct,mobile
56761,20240123,1425,direct,mobile
56762,20250710,0,email,mobile
56763,20240117,0,ads,mobile
56764,20240920,0,referral,mobile
56765,20240307,709,direct,mobile
56766,20240120,108,email,mobile
56767,20250920,391,email,mobile
56768,20240721,1109,ads,mobile
56769,20250908,814,direct,desktop
56770,20240323,443,direct,mobile
56771,20241106,430,referral,mobile
56772,20250305,0,email,desktop
56773,20240112,0,direct,mobile
56774,20240407,246,direct,mobile
56775,20250825,1199,direct,mobile
56776,20241002,0,ads,tablet
56777,20241216,0,email,desktop
56778,20240314,977,ads,mobile
56779,20250818,0,ads,mobile
56780,20250912,0,direct,desktop
56781,20250714,0,direct,mobile
56782,20240729,17,social,mobile
56783,20240723,339,referral,desktop
56784,20250607,0,ads,mobile
56785,20250128,0,social,mobile
56786,20240923,364,referral,mobile
56787,20241202,1444,email,mobile
56788,20250924,0,email,desktop
56789,20240927,118,direct,mobile
56790,20250730,1396,direct,desktop
56791,20250803,1477,referral,mobile
56792,20250207,0,ads,tablet
56793,20240823,0,direct,tablet
56794,20241029,1063,direct,desktop
56795,20241229,993,email,mobile
56796,20250329,13,email,desktop
56797,20250516,0,referral,mobile
56798,20240126,769,ads,mobile
56799,20250227,289,direct,mobile
56800,20240418,760,direct,mobile
56801,20240321,1205,direct,mobile
56802,20250629,0,direct,desktop
56803,20241022,729,email,tablet
56804,20250928,812,direct,desktop
56805,20250202,0,referral,mobile
56806,20250228,0,ads,desktop
56807,20240509,1170,direct,mobile
56808,20250722,710,direct,mobile
56809,20250116,1372,direct,desktop
56810,20250308,927,email,mobile
56811,20250711,276,ads,mobile
56812,20240301,0,ads,mobile
56813,20241130,1145,referral,mobile
56814,20250823,0,social,desktop
56815,20250126,48,ads,mobile
56816,20240519,259,direct,mobile
56817,20240521,638,direct,desktop
56818,20250626,1290,direct,desktop
56819,20241111,10,direct,mobile
56820,20240207,517,direct,mobile
56821,20250913,0,ads,mobile
56822,20240719,0,ads,mobile
56823,20240422,0,ads,mobile
56824,20240527,636,ads,desktop
56825,20240921,276,ads,desktop
56826,20240217,921,direct,mobile
56827,20250321,0,direct,mobile
56828,20250604,0,direct,tablet
56829,20250520,0,direct,desktop
56830,20240423,397,direct,mobile
56831,20240427,589,direct,mobile
56832,20250109,65,ads,mobile
56833,20250811,296,social,mobile
56834,20240216,141,ads,mobile
56835,20240423,73,email,desktop
56836,20240808,0,ads,desktop
56837,20241111,0,ads,desktop
56838,20240218,338,direct,mobile
56839,20250116,0,ads,mobile
56840,20250118,0,email,mobile
56841,20240714,417,social,desktop
56842,20250406,1333,email,mobile
56843,20240501,413,referral,mobile
56844,20240226,804,ads,desktop
56845,20240811,1133,referral,desktop
56846,20240716,610,email,mobile
56847,20250404,887,direct,mobile
56848,20240913,280,referral,mobile
56849,20240101,1071,email,mobile
56850,20241213,0,direct,desktop
56851,20250322,186,referral,mobile
56852,20240527,868,direct,mobile
56853,20240307,0,email,mobile
56854,20240524,0,referral,mobile
56855,20240119,0,email,mobile
56856,20250509,1237,direct,mobile
56857,20250319,157,ads,desktop
56858,20241201,778,email,desktop
56859,20240117,578,direct,mobile
56860,20241230,597,ads,mobile
56861,20240724,980,direct,desktop
56862,20241109,0,ads,desktop
56863,20250104,10,direct,mobile
56864,20250623,359,ads,mobile
56865,20250128,205,ads,desktop
56866,20241004,0,social,mobile
56867,20240601,105,referral,mobile
56868,20240507,57,social,mobile
56869,20250227,174,referral,desktop
56870,20250602,0,direct,mobile
56871,20240916,1228,direct,mobile
56872,20241217,931,direct,desktop
56873,20250809,1428,email,mobile
56874,20240525,194,direct,mobile
56875,20241031,1130,referral,desktop
56876,20240518,952,ads,mobile
56877,20240222,681,social,desktop
56878,20241206,1185,ads,tablet
56879,20240703,32,direct,mobile
56880,20250831,623,referral,mobile
56881,20240110,0,social,desktop
56882,20250130,0,email,mobile
56883,20250226,0,referral,mobile
56884,20240103,1351,email,desktop
56885,20240816,0,referral,desktop
56886,20250518,125,ads,mobile
56887,20250921,996,direct,desktop
56888,20250718,53,referral,mobile
56889,20241106,641,email,mobile
56890,20240610,966,direct,mobile
56891,20240417,366,direct,desktop
56892,20240425,1015,referral,mobile
56893,20240103,1252,direct,mobile
56894,20241001,1449,direct,desktop
56895,20240313,977,email,mobile
56896,20250412,398,direct,desktop
56897,20240425,692,direct,mobile
56898,20240406,275,ads,mobile
56899,20250529,0,email,mobile
56900,20240716,1409,ads,mobile
56901,20250605,750,ads,tablet
56902,20250416,0,direct,mobile
56903,20250814,0,referral,mobile
56904,20250225,0,referral,mobile
56905,20250925,824,direct,mobile
56906,20250115,0,email,desktop
56907,20240403,220,direct,mobile
56908,20241107,553,direct,desktop
56909,20250604,481,direct,tablet
56910,20240502,1055,ads,mobile
56911,20250627,0,email,mobile
56912,20250731,0,email,mobile
56913,20250813,0,direct,mobile
56914,20241102,331,direct,desktop
56915,20240419,0,ads,mobile
56916,20250624,939,direct,mobile
56917,20240611,0,ads,mobile
56918,20250120,692,direct,desktop
56919,20250305,473,social,mobile
56920,20250104,0,direct,mobile
56921,20250217,560,direct,mobile
56922,20250307,1014,direct,mobile
56923,20240424,422,social,tablet
56924,20240515,635,ads,mobile
56925,20250312,912,ads,desktop
56926,20240711,356,direct,mobile
56927,20241116,820,ads,desktop
56928,20240816,101,ads,mobile
56929,20250815,1324,referral,mobile
56930,20240229,776,direct,mobile
56931,20241105,0,social,mobile
56932,20250419,1377,ads,mobile
56933,20250625,762,referral,mobile
56934,20250129,80,ads,desktop
56935,20240709,414,ads,mobile
56936,20241130,0,direct,mobile
56937,20241202,0,direct,mobile
56938,20250503,985,direct,desktop
56939,20240604,706,referral,mobile
56940,20250524,732,ads,desktop
56941,20240913,0,ads,mobile
56942,20250123,553,social,desktop
56943,20240926,1233,ads,mobile
56944,20250807,0,direct,desktop
56945,20250525,996,direct,tablet
56946,20240624,1139,social,mobile
56947,20250723,1257,ads,mobile
56948,20240213,852,referral,mobile
56949,20250202,592,referral,mobile
56950,20240514,1155,direct,mobile
56951,20241226,1126,ads,mobile
56952,20250912,0,direct,tablet
56953,20240505,0,referral,mobile
56954,20240620,1479,social,desktop
56955,20241125,0,referral,mobile
56956,20240623,306,email,mobile
56957,20250403,899,direct,mobile
56958,20240806,258,ads,mobile
56959,20240403,871,ads,mobile
56960,20241019,1139,direct,mobile
56961,20240422,0,direct,mobile
56962,20250712,0,direct,mobile
56963,20240329,284,direct,mobile
56964,20250119,1487,ads,mobile
56965,20240602,246,referral,mobile
56966,20240403,1024,ads,mobile
56967,20250514,274,direct,desktop
56968,20240129,1103,referral,desktop
56969,20240414,744,ads,desktop
56970,20240711,0,social,desktop
56971,20241105,797,referral,desktop
56972,20250827,353,ads,desktop
56973,20250211,277,ads,mobile
56974,20250302,358,email,mobile
56975,20250607,1081,direct,mobile
56976,20240212,0,referral,mobile
56977,20240103,273,social,mobile
56978,20240605,182,ads,mobile
56979,20250305,0,ads,mobile
56980,20250330,182,direct,mobile
56981,20250418,1466,ads,mobile
56982,20240710,541,ads,mobile
56983,20250903,1068,direct,mobile
56984,20240701,892,social,mobile
56985,20240425,1373,direct,mobile
56986,20250331,1340,referral,mobile
56987,20250602,0,email,desktop
56988,20240628,0,direct,mobile
56989,20250627,1374,ads,mobile
56990,20250501,0,direct,tablet
56991,20240314,270,ads,mobile
56992,20250307,0,direct,desktop
56993,20240616,0,ads,mobile
56994,20241225,455,direct,mobile
56995,20250301,1495,referral,mobile
56996,20241218,1164,email,mobile
56997,20250224,521,ads,desktop
56998,20250202,1463,ads,mobile
56999,20240608,0,direct,mobile
57000,20250121,239,direct,mobile
57001,20250108,0,direct,mobile
57002,20240122,696,email,mobile
57003,20250123,0,email,mobile
57004,20240508,917,ads,mobile
57005,20250820,0,direct,desktop
57006,20240207,203,ads,mobile
57007,20240502,1186,social,mobile
57008,20240814,438,ads,desktop
57009,20250201,0,ads,mobile
57010,20250801,609,ads,mobile
57011,20241017,1463,referral,mobile
57012,20240421,1347,email,mobile
57013,20250901,165,ads,mobile
57014,20240725,1187,ads,mobile
57015,20240302,597,social,mobile
57016,20241003,28,ads,mobile
57017,20240421,1011,direct,tablet
57018,20250209,58,referral,mobile
57019,20241015,0,referral,mobile
57020,20250613,995,direct,mobile
57021,20240531,437,email,mobile
57022,20240923,0,ads,mobile
57023,20250413,504,social,mobile
57024,20240613,1084,ads,desktop
57025,20240611,820,ads,mobile
57026,20250507,982,ads,desktop
57027,20240417,346,direct,mobile
57028,20250402,0,direct,mobile
57029,20240820,759,referral,mobile
57030,20240108,0,email,desktop
57031,20250509,1384,email,mobile
57032,20240923,0,email,desktop
57033,20250530,412,referral,mobile
57034,20240907,201,ads,tablet
57035,20241117,146,direct,desktop
57036,20250713,323,email,mobile
57037,20250808,0,social,mobile
57038,20240624,0,direct,desktop
57039,20250207,0,email,tablet
57040,20241218,156,direct,mobile
57041,20240221,0,direct,tablet
57042,20250308,437,social,desktop
57043,20250807,0,ads,mobile
57044,20240309,868,direct,mobile
57045,20250108,0,referral,mobile
57046,20250427,0,email,desktop
57047,20240519,1233,referral,mobile
57048,20250328,0,direct,mobile
57049,20250718,1140,ads,mobile
57050,20240824,0,direct,desktop
57051,20240328,740,ads,mobile
57052,20250727,0,direct,mobile
57053,20240209,0,direct,desktop
57054,20250816,150,ads,mobile
57055,20250416,0,direct,mobile
57056,20240917,0,ads,desktop
57057,20250922,1433,direct,mobile
57058,20240209,1016,ads,mobile
57059,20250103,884,social,mobile
57060,20240527,1219,direct,mobile
57061,20250220,1019,ads,mobile
57062,20250917,106,referral,mobile
57063,20240108,719,social,mobile
57064,20240204,0,direct,mobile
57065,20250219,1478,direct,mobile
57066,20240625,864,direct,mobile
57067,20240415,1123,ads,mobile
57068,20240109,25,ads,mobile
57069,20240806,0,direct,desktop
57070,20240216,434,ads,desktop
57071,20240224,354,direct,desktop
57072,20250813,691,direct,mobile
57073,20240808,0,ads,mobile
57074,20240503,0,direct,desktop
57075,20250609,0,ads,mobile
57076,20240125,0,direct,mobile
57077,20250420,0,social,desktop
57078,20250804,886,direct,mobile
57079,20250707,0,ads,desktop
57080,20250104,1402,email,desktop
57081,20241219,0,direct,mobile
57082,20240110,1390,ads,mobile
57083,20240829,1360,email,desktop
57084,20250718,0,referral,mobile
57085,20250316,1011,email,mobile
57086,20240620,0,ads,mobile
57087,20240731,1299,ads,mobile
57088,20250724,767,ads,mobile
57089,20250519,987,referral,mobile
57090,20241218,0,ads,mobile
57091,20250926,89,direct,tablet
57092,20250504,0,direct,desktop
57093,20240818,0,referral,mobile
57094,20250210,0,direct,desktop
57095,20240708,375,ads,mobile
57096,20240719,889,direct,mobile
57097,20250618,0,email,mobile
57098,20240711,0,referral,mobile
57099,20240713,1117,direct,desktop
57100,20250922,0,ads,desktop
57101,20240409,725,referral,mobile
57102,20250120,442,ads,mobile
57103,20240519,58,email,mobile
57104,20240102,942,direct,desktop
57105,20241003,1495,ads,mobile
57106,20250120,267,ads,mobile
57107,20250917,0,direct,desktop
57108,20250318,650,ads,mobile
57109,20250312,419,ads,mobile
57110,20240413,0,social,desktop
57111,20250807,1447,ads,mobile
57112,20241009,0,ads,mobile
57113,20240328,852,direct,mobile
57114,20250811,0,direct,tablet
57115,20240527,0,ads,mobile
57116,20241216,279,ads,mobile
57117,20250325,0,social,tablet
57118,20240202,0,ads,desktop
57119,20250126,0,email,mobile
57120,20250731,0,direct,mobile
57121,20250421,554,ads,mobile
57122,20250523,0,ads,desktop
57123,20240202,199,direct,mobile
57124,20240924,0,referral,tablet
57125,20240708,336,direct,tablet
57126,20250903,0,direct,mobile
57127,20241209,45,ads,mobile
57128,20250126,447,ads,mobile
57129,20250630,0,ads,mobile
57130,20240903,1078,direct,desktop
57131,20240607,305,direct,mobile
57132,20240309,779,direct,mobile
57133,20250406,0,email,desktop
57134,20250303,0,ads,desktop
57135,20240111,0,ads,mobile
57136,20240905,0,referral,mobile
57137,20250521,12,direct,mobile
57138,20250126,0,ads,tablet
57139,20241005,551,email,desktop
57140,20240109,0,ads,mobile
57141,20250526,87,direct,mobile
57142,20240628,923,ads,mobile
57143,20241217,561,referral,desktop
57144,20250826,140,direct,mobile
57145,20240515,1448,direct,mobile
57146,20241208,0,direct,desktop
57147,20240528,575,direct,desktop
57148,20240409,196,direct,tablet
57149,20250712,775,direct,mobile
57150,20240508,1386,email,mobile
57151,20250201,666,email,mobile
57152,20250406,1312,direct,desktop
57153,20250623,1437,referral,mobile
57154,20250202,0,referral,desktop
57155,20240104,0,direct,mobile
57156,20250816,1,direct,mobile
57157,20241030,1078,ads,desktop
57158,20240805,527,ads,mobile
57159,20250108,446,direct,desktop
57160,20250102,1052,direct,mobile
57161,20241118,0,direct,mobile
57162,20240811,1006,referral,mobile
57163,20240326,547,ads,desktop
57164,20240613,0,referral,desktop
57165,20240611,0,ads,mobile
57166,20250803,250,direct,mobile
57167,20240905,0,referral,mobile
57168,20250817,1156,referral,mobile
57169,20250826,1090,social,mobile
57170,20250115,1208,direct,desktop
57171,20250717,0,referral,desktop
57172,20250115,371,ads,desktop
57173,20240317,83,direct,mobile
57174,20250925,0,ads,mobile
57175,20240805,717,direct,mobile
57176,20240115,1035,direct,mobile
57177,20240519,0,ads,mobile
57178,20240525,1315,social,desktop
57179,20240825,0,ads,desktop
57180,20240626,76,direct,desktop
57181,20250503,1321,email,mobile
57182,20241208,505,direct,mobile
57183,20240827,0,ads,desktop
57184,20241111,1307,ads,desktop
57185,20250227,364,referral,mobile
57186,20240526,901,direct,mobile
57187,20241229,1393,ads,desktop
57188,20240109,1111,referral,mobile
57189,20250805,44,email,mobile
57190,20241113,0,direct,mobile
57191,20240126,1234,social,desktop
57192,20250308,1176,referral,mobile
57193,20241128,1076,direct,mobile
57194,20241015,0,referral,mobile
57195,20240306,0,direct,desktop
57196,20250504,0,direct,desktop
57197,20240420,158,social,desktop
57198,20250519,7,direct,mobile
57199,20240418,152,ads,mobile
57200,20250906,980,ads,mobile
57201,20250320,1417,referral,desktop
57202,20240628,772,email,mobile
57203,20240118,984,ads,desktop
57204,20241009,330,direct,mobile
57205,20240113,1072,email,desktop
57206,20240418,0,email,desktop
57207,20241212,0,social,mobile
57208,20240207,1120,email,mobile
57209,20250603,0,direct,desktop
57210,20250922,1226,referral,mobile
57211,20240603,805,email,desktop
57212,20240503,1170,email,mobile
57213,20250322,1115,email,mobile
57214,20241011,179,email,mobile
57215,20241124,901,direct,mobile
57216,20240331,373,ads,mobile
57217,20240115,417,direct,desktop
57218,20240712,944,direct,mobile
57219,20250104,1371,social,mobile
57220,20250127,0,referral,mobile
57221,20240816,980,direct,mobile
57222,20240514,268,ads,mobile
57223,20240712,679,social,mobile
57224,20240708,1,direct,mobile
57225,20241008,245,direct,desktop
57226,20250107,996,ads,mobile
57227,20240505,0,direct,mobile
57228,20250210,617,direct,mobile
57229,20250831,1384,direct,desktop
57230,20240515,0,referral,mobile
57231,20250105,141,ads,desktop
57232,20250203,0,direct,mobile
57233,20241118,1110,ads,mobile
57234,20250110,0,social,mobile
57235,20240217,313,ads,mobile
57236,20250318,1400,ads,mobile
57237,20240507,730,ads,mobile
57238,20250404,0,direct,mobile
57239,20240418,1469,email,desktop
57240,20241201,892,direct,mobile
57241,20241122,1223,direct,mobile
57242,20240617,0,ads,mobile
57243,20250517,361,direct,mobile
57244,20240401,506,social,mobile
57245,20241025,0,social,mobile
57246,20241201,532,ads,mobile
57247,20250326,1477,social,desktop
57248,20240806,652,referral,mobile
57249,20241213,151,direct,mobile
57250,20250528,0,ads,mobile
57251,20250510,1113,direct,desktop
57252,20240417,1498,referral,mobile
57253,20250616,736,referral,desktop
57254,20250816,747,social,mobile
57255,20250618,628,social,mobile
57256,20250401,691,direct,mobile
57257,20250420,0,referral,mobile
57258,20250524,1154,ads,mobile
57259,20240116,0,ads,desktop
57260,20241012,761,direct,mobile
57261,20250802,679,referral,mobile
57262,20240911,128,direct,mobile
57263,20250304,340,referral,mobile
57264,20240514,0,referral,mobile
57265,20250612,0,ads,desktop
57266,20240602,1276,ads,mobile
57267,20250711,683,direct,mobile
57268,20250812,0,referral,tablet
57269,20250923,567,ads,mobile
57270,20240125,826,ads,mobile
57271,20240122,1196,email,desktop
57272,20250315,1059,direct,mobile
57273,20240806,157,direct,mobile
57274,20240215,0,direct,mobile
57275,20250830,866,ads,mobile
57276,20250903,0,email,mobile
57277,20240903,89,direct,mobile
57278,20240103,465,direct,mobile
57279,20241106,1286,ads,tablet
57280,20240620,0,direct,mobile
57281,20240104,408,direct,mobile
57282,20250826,1073,direct,mobile
57283,20250624,849,direct,mobile
57284,20240325,0,ads,desktop
57285,20250113,48,referral,desktop
57286,20250718,767,referral,desktop
57287,20250410,0,direct,mobile
57288,20240505,0,direct,desktop
57289,20240122,888,ads,desktop
57290,20240623,247,ads,mobile
57291,20250619,175,direct,desktop
57292,20250606,0,ads,mobile
57293,20250419,260,referral,mobile
57294,20250107,72,direct,mobile
57295,20250531,48,ads,desktop
57296,20250830,1186,ads,desktop
57297,20250530,1410,email,mobile
57298,20241105,946,direct,mobile
57299,20241129,0,email,mobile
57300,20241210,551,ads,mobile
57301,20250415,1061,social,mobile
57302,20250707,1263,referral,desktop
57303,20240320,0,ads,tablet
57304,20240930,0,social,mobile
57305,20241007,276,ads,desktop
57306,20240107,552,ads,desktop
57307,20240619,0,direct,desktop
57308,20250305,1135,direct,mobile
57309,20240522,1129,social,tablet
57310,20240512,94,ads,desktop
57311,20240601,0,social,mobile
57312,20240120,1464,email,mobile
57313,20241208,952,email,tablet
57314,20240715,1228,social,mobile
57315,20240910,0,ads,mobile
57316,20250831,1076,ads,mobile
57317,20241002,0,direct,mobile
57318,20250212,0,direct,mobile
57319,20240414,0,email,desktop
57320,20250209,465,ads,mobile
57321,20250423,0,direct,mobile
57322,20250605,712,direct,mobile
57323,20250428,0,referral,desktop
57324,20250506,0,ads,tablet
57325,20250808,0,ads,mobile
57326,20250202,0,direct,mobile
57327,20250331,499,direct,mobile
57328,20240612,1495,email,mobile
57329,20250903,0,direct,mobile
57330,20250518,0,ads,mobile
57331,20250108,308,email,tablet
57332,20250107,0,direct,mobile
57333,20241221,0,referral,desktop
57334,20241020,0,direct,mobile
57335,20240819,65,ads,mobile
57336,20250831,89,referral,desktop
57337,20250717,0,ads,mobile
57338,20240409,0,referral,desktop
57339,20240316,351,social,desktop
57340,20250316,1103,referral,mobile
57341,20240227,967,direct,tablet
57342,20241028,886,direct,mobile
57343,20241203,840,direct,mobile
57344,20250429,211,social,tablet
57345,20240513,217,referral,mobile
57346,20250220,622,ads,desktop
57347,20250326,1067,referral,mobile
57348,20241116,1348,ads,mobile
57349,20240112,1108,social,mobile
57350,20240911,0,referral,tablet
57351,20250312,0,direct,desktop
57352,20240825,364,email,desktop
57353,20250304,1452,referral,desktop
57354,20250731,0,ads,mobile
57355,20250310,328,direct,mobile
57356,20250528,1380,direct,mobile
57357,20250627,0,ads,mobile
57358,20250801,34,referral,desktop
57359,20250816,673,ads,mobile
57360,20241214,0,direct,desktop
57361,20240628,683,direct,mobile
57362,20240116,433,referral,mobile
57363,20240616,265,direct,desktop
57364,20240210,237,direct,desktop
57365,20240815,375,ads,desktop
57366,20241006,0,ads,mobile
57367,20241002,1491,social,mobile
57368,20240411,170,direct,mobile
57369,20241206,651,direct,desktop
57370,20250711,425,email,mobile
57371,20240506,0,social,desktop
57372,20240810,1397,direct,mobile
57373,20240624,0,direct,mobile
57374,20240905,954,ads,mobile
57375,20250508,1223,direct,mobile
57376,20240714,770,direct,mobile
57377,20240602,0,direct,mobile
57378,20241208,273,referral,mobile
57379,20240401,577,referral,mobile
57380,20250209,0,direct,mobile
57381,20240428,124,direct,mobile
57382,20241120,232,referral,desktop
57383,20241001,1101,ads,mobile
57384,20240322,788,direct,mobile
57385,20240830,1274,direct,mobile
57386,20250318,559,direct,desktop
57387,20240131,1165,direct,mobile
57388,20240124,52,ads,mobile
57389,20240417,617,direct,mobile
57390,20240629,1409,ads,mobile
57391,20241209,0,referral,mobile
57392,20250107,81,direct,mobile
57393,20240101,330,ads,mobile
57394,20240430,0,ads,mobile
57395,20240423,0,direct,mobile
57396,20240612,1220,ads,mobile
57397,20240509,348,direct,mobile
57398,20250728,1433,direct,mobile
57399,20250125,73,direct,mobile
57400,20250223,0,ads,desktop
57401,20240224,0,ads,desktop
57402,20240119,863,direct,mobile
57403,20250812,0,ads,desktop
57404,20240625,0,email,mobile
57405,20250509,0,ads,mobile
57406,20250618,0,referral,desktop
57407,20240526,0,ads,mobile
57408,20241105,898,direct,desktop
57409,20250605,0,direct,desktop
57410,20240921,0,direct,desktop
57411,20240706,0,social,mobile
57412,20250727,1268,ads,mobile
57413,20240207,0,referral,mobile
57414,20250820,255,referral,tablet
57415,20250924,942,direct,desktop
57416,20240311,907,direct,desktop
57417,20240331,1005,email,mobile
57418,20240920,1281,ads,mobile
57419,20250415,501,referral,desktop
57420,20240524,1396,social,desktop
57421,20250628,1001,direct,desktop
57422,20250429,1493,referral,tablet
57423,20250823,591,email,desktop
57424,20250928,1057,referral,mobile
57425,20250124,0,direct,mobile
57426,20250106,0,ads,mobile
57427,20250611,881,email,desktop
57428,20250711,0,referral,desktop
57429,20240530,0,ads,desktop
57430,20250729,0,direct,mobile
57431,20250409,935,direct,mobile
57432,20240404,948,ads,desktop
57433,20240713,216,ads,desktop
57434,20250723,809,email,mobile
57435,20250528,0,direct,mobile
57436,20250126,632,direct,mobile
57437,20240528,0,direct,mobile
57438,20240921,631,ads,mobile
57439,20241123,797,direct,desktop
57440,20250714,1266,direct,desktop
57441,20240811,186,direct,mobile
57442,20241126,0,social,mobile
57443,20250507,0,direct,desktop
57444,20250121,550,direct,tablet
57445,20250129,468,referral,tablet
57446,20250507,0,ads,desktop
57447,20241211,1161,ads,desktop
57448,20250918,0,social,desktop
57449,20250423,1089,email,mobile
57450,20241011,754,email,mobile
57451,20250117,1369,direct,mobile
57452,20250817,358,social,mobile
57453,20240916,717,referral,desktop
57454,20250906,0,email,mobile
57455,20240919,507,referral,desktop
57456,20241125,0,direct,mobile
57457,20250101,0,ads,mobile
57458,20241105,589,referral,desktop
57459,20240607,0,direct,mobile
57460,20240420,0,email,mobile
57461,20240718,248,referral,desktop
57462,20250713,247,referral,mobile
57463,20240527,900,direct,mobile
57464,20250409,152,social,desktop
57465,20241201,967,referral,mobile
57466,20240606,0,ads,desktop
57467,20240904,160,ads,desktop
57468,20250130,1067,ads,mobile
57469,20240330,1188,ads,tablet
57470,20250321,1098,direct,desktop
57471,20250215,0,direct,mobile
57472,20250718,304,direct,mobile
57473,20240325,0,direct,mobile
57474,20250228,278,social,mobile
57475,20240924,1030,ads,mobile
57476,20250131,870,social,mobile
57477,20250523,0,social,mobile
57478,20250129,0,social,desktop
57479,20250307,1004,ads,mobile
57480,20250223,95,direct,desktop
57481,20250213,0,ads,tablet
57482,20250510,1491,ads,desktop
57483,20240913,1086,ads,desktop
57484,20240419,914,direct,desktop
57485,20241010,317,referral,desktop
57486,20240530,1299,email,mobile
57487,20250401,493,direct,tablet
57488,20250519,708,ads,desktop
57489,20240614,761,direct,tablet
57490,20240111,201,ads,mobile
57491,20240115,1311,referral,mobile
57492,20240514,0,referral,mobile
57493,20240927,1389,ads,mobile
57494,20241204,517,referral,mobile
57495,20250620,1236,email,mobile
57496,20240313,706,ads,mobile
57497,20250612,0,ads,desktop
57498,20250701,1190,direct,desktop
57499,20241110,599,email,mobile
57500,20240930,891,email,mobile
57501,20250909,0,referral,desktop
57502,20250124,1169,referral,mobile
57503,20241029,0,email,mobile
57504,20250415,0,direct,tablet
57505,20241216,1417,direct,mobile
57506,20241201,452,ads,mobile
57507,20250827,0,ads,desktop
57508,20250817,1012,social,desktop
57509,20240828,1177,ads,mobile
57510,20250508,894,email,desktop
57511,20250205,0,email,mobile
57512,20240412,0,direct,mobile
57513,20240218,0,email,tablet
57514,20250424,0,direct,desktop
57515,20240409,388,social,mobile
57516,20240506,0,direct,desktop
57517,20240622,154,referral,desktop
57518,20240701,127,direct,mobile
57519,20240326,1391,direct,desktop
57520,20240629,0,direct,mobile
57521,20240405,0,direct,mobile
57522,20250728,0,email,mobile
57523,20250217,0,referral,mobile
57524,20240315,0,direct,mobile
57525,20240315,753,direct,mobile
57526,20240814,397,ads,mobile
57527,20240522,901,social,mobile
57528,20240105,0,referral,desktop
57529,20250407,0,direct,mobile
57530,20250426,313,direct,mobile
57531,20250515,21,ads,desktop
57532,20241021,459,ads,mobile
57533,20250712,0,ads,mobile
57534,20240419,0,direct,mobile
57535,20241122,6,ads,desktop
57536,20240722,0,social,desktop
57537,20240625,1264,ads,mobile
57538,20250209,1,direct,mobile
57539,20241006,744,direct,mobile
57540,20240801,1453,direct,mobile
57541,20250310,62,ads,mobile
57542,20241129,0,ads,mobile
57543,20240725,1443,ads,mobile
57544,20250730,0,referral,mobile
57545,20240525,1066,social,mobile
57546,20241206,1025,direct,mobile
57547,20240929,0,email,desktop
57548,20240622,278,ads,mobile
57549,20250530,392,direct,mobile
57550,20241121,475,ads,mobile
57551,20240518,429,direct,mobile
