shipments_id,shipped_date_id,delivered_date_id,order_date_id,costumer_id,shipment_location_id,order_id,carrier,tracking_number,shipment_status,delivery_time_days
5710,0,0,20240301,297,2754,1000005709,Correo Argentino,UNKNOWN,CANCELLED,0.0
5711,20250628,20250703,20250627,530,1207,1000005710,Correo Argentino,TRK-3VZ2897YAM,SHIPPED,5.0
5712,20241206,20241207,20241206,608,2,1000005711,PICKUP,UNKNOWN,DELIVERED,1.0
5713,20240712,20240714,20240711,574,3185,1000005712,Correo Argentino,TRK-4MIWMG9DXR,DELIVERED,2.0
5714,20250207,20250210,20250206,781,2154,1000005713,Correo Argentino,TRK-QHQXTQ90WT,DELIVERED,3.0
5715,20250503,20250505,20250502,1019,3084,1000005714,Correo Argentino,TRK-GR9JXFTVYK,DELIVERED,2.0
5716,20240408,20240412,20240407,956,755,1000005715,Correo Argentino,TRK-1JA0YO3HH9,READY,4.0
5717,20240110,20240111,20240110,1306,3,1000005716,PICKUP,UNKNOWN,DELIVERED,1.0
5718,20250826,20250827,20250826,1382,4,1000005717,PICKUP,UNKNOWN,DELIVERED,1.0
5719,20250527,20250530,20250526,763,581,1000005718,Correo Argentino,TRK-3BPPXTXT9N,READY,3.0
5720,20250920,20250923,20250919,1090,659,1000005719,Correo Argentino,TRK-3290DVV5XI,READY,3.0
5721,20241206,20241207,20241206,743,2,1000005720,PICKUP,UNKNOWN,DELIVERED,1.0
5722,20250909,20250910,20250909,319,1,1000005721,PICKUP,UNKNOWN,DELIVERED,1.0
5723,20241114,20241116,20241113,782,2574,1000005722,Correo Argentino,TRK-FU8ZJCI07B,DELIVERED,2.0
5724,20240916,20240917,20240916,799,2,1000005723,PICKUP,UNKNOWN,DELIVERED,1.0
5725,20240716,20240717,20240716,870,4,1000005724,PICKUP,UNKNOWN,DELIVERED,1.0
5726,20241122,20241127,20241121,794,2662,1000005725,Correo Argentino,TRK-ICN53ARZCT,DELIVERED,5.0
5727,0,0,20240428,1244,1738,1000005726,Correo Argentino,UNKNOWN,CANCELLED,0.0
5728,20240107,20240109,20240106,75,1061,1000005727,Correo Argentino,TRK-URV6NRVC8F,DELIVERED,2.0
5729,20240311,20240315,20240310,576,1093,1000005728,Correo Argentino,TRK-ZCSL4LFPIE,DELIVERED,4.0
5730,20240901,20240906,20240831,1326,2891,1000005729,Correo Argentino,TRK-X5MC3B94KC,DELIVERED,5.0
5731,20241207,20241214,20241206,731,333,1000005730,Correo Argentino,TRK-QW4LUJHI6Q,DELIVERED,7.0
5732,20240510,20240511,20240510,1387,3,1000005731,PICKUP,UNKNOWN,DELIVERED,1.0
5733,0,0,20240325,1112,2148,1000005732,Correo Argentino,UNKNOWN,CANCELLED,0.0
5734,0,0,20240110,13,721,1000005733,Correo Argentino,UNKNOWN,CANCELLED,0.0
5735,20240804,20240809,20240803,297,958,1000005734,Correo Argentino,TRK-TVACYLKLY2,DELIVERED,5.0
5736,20240223,20240224,20240223,974,3,1000005735,PICKUP,UNKNOWN,SHIPPED,1.0
5737,20240815,20240816,20240815,1387,2,1000005736,PICKUP,UNKNOWN,DELIVERED,1.0
5738,20250407,20250412,20250406,39,1528,1000005737,Correo Argentino,TRK-L3E67CU2QU,DELIVERED,5.0
5739,20240817,20240819,20240816,192,1864,1000005738,Correo Argentino,TRK-Q9WNX14T7F,DELIVERED,2.0
5740,20250720,20250724,20250719,541,1008,1000005739,Correo Argentino,TRK-AJT4QGEM4N,DELIVERED,4.0
5741,20250901,20250903,20250831,1297,724,1000005740,Correo Argentino,TRK-S7D3GLPC00,DELIVERED,2.0
5742,20250106,20250109,20250105,1389,788,1000005741,Correo Argentino,TRK-1FI1HUXWAN,DELIVERED,3.0
5743,20250807,20250811,20250806,1462,3061,1000005742,Correo Argentino,TRK-XNM5N84SDQ,DELIVERED,4.0
5744,0,0,20250105,1406,1642,1000005743,Correo Argentino,UNKNOWN,CANCELLED,0.0
5745,20241205,20241206,20241205,1060,1,1000005744,PICKUP,UNKNOWN,DELIVERED,1.0
5746,20240901,20240902,20240901,973,3,1000005745,PICKUP,UNKNOWN,DELIVERED,1.0
5747,20240812,20240814,20240811,523,2204,1000005746,Correo Argentino,TRK-B9359NFU5F,DELIVERED,2.0
5748,20240710,20240711,20240710,1079,2,1000005747,PICKUP,UNKNOWN,DELIVERED,1.0
5749,20250526,20250531,20250525,451,2704,1000005748,Correo Argentino,TRK-PUGCBMY0I4,SHIPPED,5.0
5750,20240323,20240327,20240322,210,2124,1000005749,Correo Argentino,TRK-GMVVQAYK66,DELIVERED,4.0
5751,20241112,20241115,20241111,273,532,1000005750,Correo Argentino,TRK-VEWEYOAKCV,SHIPPED,3.0
5752,0,0,20240609,194,1155,1000005751,Correo Argentino,UNKNOWN,CANCELLED,0.0
5753,20240913,20240917,20240912,825,1192,1000005752,Correo Argentino,TRK-0MM8KE61YS,DELIVERED,4.0
5754,20250405,20250406,20250405,1358,1,1000005753,PICKUP,UNKNOWN,DELIVERED,1.0
5755,20250308,20250313,20250307,967,735,1000005754,Correo Argentino,TRK-4QGL4453KZ,DELIVERED,5.0
5756,20240809,20240812,20240808,1377,1195,1000005755,Correo Argentino,TRK-071HFVVMXT,DELIVERED,3.0
5757,20240405,20240406,20240405,573,4,1000005756,PICKUP,UNKNOWN,DELIVERED,1.0
5758,20240525,20240526,20240525,1148,1,1000005757,PICKUP,UNKNOWN,DELIVERED,1.0
5759,20250626,20250627,20250626,1274,4,1000005758,PICKUP,UNKNOWN,DELIVERED,1.0
5760,20240701,20240702,20240701,147,4,1000005759,PICKUP,UNKNOWN,DELIVERED,1.0
5761,20240224,20240225,20240224,1119,1,1000005760,PICKUP,UNKNOWN,DELIVERED,1.0
5762,20241212,20241217,20241211,958,979,1000005761,Correo Argentino,TRK-8BWHCNG09C,DELIVERED,5.0
5763,20250105,20250106,20250105,1006,4,1000005762,PICKUP,UNKNOWN,DELIVERED,1.0
5764,20250406,20250410,20250405,752,2177,1000005763,Correo Argentino,TRK-PZ7E67G9CD,DELIVERED,4.0
5765,20250725,20250729,20250724,689,2115,1000005764,Correo Argentino,TRK-R0EEMWEY3B,SHIPPED,4.0
5766,20241124,20241125,20241124,931,1,1000005765,PICKUP,UNKNOWN,DELIVERED,1.0
5767,20240608,20240611,20240607,853,2296,1000005766,Correo Argentino,TRK-9782FNS9JW,SHIPPED,3.0
5768,20250903,20250906,20250902,1451,1145,1000005767,Correo Argentino,TRK-BZY91MTWRL,DELIVERED,3.0
5769,20250327,20250401,20250326,1045,531,1000005768,Correo Argentino,TRK-NHOM4EGOI1,SHIPPED,5.0
5770,20240102,20240107,20240101,349,1075,1000005769,Correo Argentino,TRK-HIWUUZD2NL,DELIVERED,5.0
5771,20241027,20241101,20241026,855,1325,1000005770,Correo Argentino,TRK-FRC31J8W9K,DELIVERED,5.0
5772,20240117,20240120,20240116,381,1933,1000005771,Correo Argentino,TRK-RP5NXATWFZ,DELIVERED,3.0
5773,20250906,20250909,20250905,1336,1628,1000005772,Correo Argentino,TRK-EQK01JJQ5E,DELIVERED,3.0
5774,20250210,20250213,20250209,209,1177,1000005773,Correo Argentino,TRK-08R3U2WMXQ,SHIPPED,3.0
5775,20241123,20241128,20241122,233,2188,1000005774,Correo Argentino,TRK-VTDKUEPFP3,DELIVERED,5.0
5776,20250718,20250719,20250718,398,1,1000005775,PICKUP,UNKNOWN,DELIVERED,1.0
5777,20241004,20241005,20241004,154,3,1000005776,PICKUP,UNKNOWN,READY,1.0
5778,20250404,20250409,20250403,136,162,1000005777,Correo Argentino,TRK-BPLY8YGFUH,DELIVERED,5.0
5779,20250810,20250811,20250810,149,4,1000005778,PICKUP,UNKNOWN,DELIVERED,1.0
5780,20240427,20240428,20240427,649,3,1000005779,PICKUP,UNKNOWN,DELIVERED,1.0
5781,20250919,20250922,20250918,680,331,1000005780,Correo Argentino,TRK-XQ68Z5EYZM,DELIVERED,3.0
5782,20240702,20240704,20240701,98,3024,1000005781,Correo Argentino,TRK-MEAKHGRMQP,SHIPPED,2.0
5783,20241019,20241020,20241019,142,4,1000005782,PICKUP,UNKNOWN,DELIVERED,1.0
5784,0,0,20240601,864,1,1000005783,PICKUP,UNKNOWN,CANCELLED,0.0
5785,20250117,20250124,20250116,953,1524,1000005784,Correo Argentino,TRK-XDY6TNCRR1,DELIVERED,7.0
5786,20240929,20241001,20240928,1355,1471,1000005785,Correo Argentino,TRK-T8PPTIMDXA,DELIVERED,2.0
5787,20240506,20240510,20240505,610,23,1000005786,Correo Argentino,TRK-CH99DDY7RX,SHIPPED,4.0
5788,20250121,20250122,20250121,536,3,1000005787,PICKUP,UNKNOWN,SHIPPED,1.0
5789,20250408,20250413,20250407,361,1878,1000005788,Correo Argentino,TRK-1815TL4LQJ,DELIVERED,5.0
5790,20240118,20240120,20240117,1339,2200,1000005789,Correo Argentino,TRK-GOY95UCPM5,DELIVERED,2.0
5791,20250608,20250610,20250607,765,380,1000005790,Correo Argentino,TRK-H2S3WBLN2P,DELIVERED,2.0
5792,20240810,20240811,20240810,612,2,1000005791,PICKUP,UNKNOWN,DELIVERED,1.0
5793,20250913,20250917,20250912,1078,259,1000005792,Correo Argentino,TRK-HU0HLM2BKE,DELIVERED,4.0
5794,20250402,20250405,20250401,1469,2167,1000005793,Correo Argentino,TRK-HAP8CJUM6X,SHIPPED,3.0
5795,20250602,20250603,20250602,849,2,1000005794,PICKUP,UNKNOWN,DELIVERED,1.0
5796,20250808,20250810,20250807,222,1878,1000005795,Correo Argentino,TRK-2O871B5NH5,DELIVERED,2.0
5797,20240911,20240915,20240910,972,2875,1000005796,Correo Argentino,TRK-I2BUKWCIN0,SHIPPED,4.0
5798,20240126,20240129,20240125,332,1595,1000005797,Correo Argentino,TRK-ODLGDILE8N,DELIVERED,3.0
5799,20240715,20240720,20240714,1333,2713,1000005798,Correo Argentino,TRK-LUOO7DSMUW,DELIVERED,5.0
5800,20240810,20240812,20240809,1209,877,1000005799,Correo Argentino,TRK-75M5IU23DX,SHIPPED,2.0
5801,20240202,20240204,20240201,254,2174,1000005800,Correo Argentino,TRK-MGLM2X89AY,DELIVERED,2.0
5802,20250706,20250707,20250706,783,3,1000005801,PICKUP,UNKNOWN,DELIVERED,1.0
5803,20250820,20250821,20250820,203,1,1000005802,PICKUP,UNKNOWN,DELIVERED,1.0
5804,20240330,20240404,20240329,570,2316,1000005803,Correo Argentino,TRK-KEHQ2S20YQ,DELIVERED,5.0
5805,20240528,20240531,20240527,1317,3025,1000005804,Correo Argentino,TRK-YB3JLQTTOC,DELIVERED,3.0
5806,20240903,20240904,20240903,664,1,1000005805,PICKUP,UNKNOWN,DELIVERED,1.0
5807,20250420,20250423,20250419,849,1298,1000005806,Correo Argentino,TRK-HDNF308XS8,DELIVERED,3.0
5808,20250521,20250528,20250520,1032,2784,1000005807,Correo Argentino,TRK-Y9Y07JD24A,DELIVERED,7.0
5809,20241106,20241111,20241105,532,437,1000005808,Correo Argentino,TRK-4FEFJ8ZOVR,SHIPPED,5.0
5810,20240813,20240818,20240812,569,2813,1000005809,Correo Argentino,TRK-7YIEYN0KME,DELIVERED,5.0
5811,20240329,20240331,20240328,685,2656,1000005810,Correo Argentino,TRK-5ZRX4A4ZNG,DELIVERED,2.0
5812,0,0,20240219,1136,2036,1000005811,Correo Argentino,UNKNOWN,CANCELLED,0.0
5813,20240608,20240610,20240607,206,2750,1000005812,Correo Argentino,TRK-7O1DZT8YFH,DELIVERED,2.0
5814,20241111,20241114,20241110,900,1512,1000005813,Correo Argentino,TRK-NSENTGBZGN,DELIVERED,3.0
5815,20250614,20250616,20250613,1485,291,1000005814,Correo Argentino,TRK-UY6AVBE0OS,DELIVERED,2.0
5816,20250316,20250318,20250315,1360,1047,1000005815,Correo Argentino,TRK-A44V0B4J21,DELIVERED,2.0
5817,20250612,20250613,20250612,649,2,1000005816,PICKUP,UNKNOWN,SHIPPED,1.0
5818,20250329,20250330,20250329,182,1,1000005817,PICKUP,UNKNOWN,DELIVERED,1.0
5819,20241203,20241208,20241202,1282,1104,1000005818,Correo Argentino,TRK-NNK5PEU5FY,DELIVERED,5.0
5820,20241128,20241201,20241127,1280,1565,1000005819,Correo Argentino,TRK-LAX4IQK045,DELIVERED,3.0
5821,20250717,20250721,20250716,444,1229,1000005820,Correo Argentino,TRK-CJR7VT6UBH,DELIVERED,4.0
5822,20240322,20240326,20240321,467,2112,1000005821,Correo Argentino,TRK-QBIYRQQWMQ,DELIVERED,4.0
5823,20241026,20241028,20241025,1033,2381,1000005822,Correo Argentino,TRK-LW8TKGZZ8V,DELIVERED,2.0
5824,20240325,20240327,20240324,502,1993,1000005823,Correo Argentino,TRK-D6PZ5LAOJ3,DELIVERED,2.0
5825,20250731,20250802,20250730,1167,2243,1000005824,Correo Argentino,TRK-YNRB7E3KSR,DELIVERED,2.0
5826,20241117,20241118,20241117,818,2,1000005825,PICKUP,UNKNOWN,DELIVERED,1.0
5827,20250211,20250215,20250210,468,764,1000005826,Correo Argentino,TRK-1IRMRVZB0Z,DELIVERED,4.0
5828,20250416,20250420,20250415,1151,195,1000005827,Correo Argentino,TRK-GR4CPWNA7W,SHIPPED,4.0
5829,20250415,20250417,20250414,418,908,1000005828,Correo Argentino,TRK-SGBE7KOP7T,SHIPPED,2.0
5830,20240308,20240309,20240308,661,3,1000005829,PICKUP,UNKNOWN,READY,1.0
5831,20240717,20240718,20240717,477,2,1000005830,PICKUP,UNKNOWN,DELIVERED,1.0
5832,20240410,20240413,20240409,1236,1811,1000005831,Correo Argentino,TRK-9T94M5CCSH,DELIVERED,3.0
5833,20240313,20240317,20240312,1257,712,1000005832,Correo Argentino,TRK-YV31YZTLNT,DELIVERED,4.0
5834,20240912,20240914,20240911,436,909,1000005833,Correo Argentino,TRK-1S6Q054SLM,DELIVERED,2.0
5835,20240724,20240727,20240723,1206,292,1000005834,Correo Argentino,TRK-GNMU8ARTV9,DELIVERED,3.0
5836,20240326,20240328,20240325,249,2464,1000005835,Correo Argentino,TRK-RWPTTZBRRK,DELIVERED,2.0
5837,20250916,20250921,20250915,954,2885,1000005836,Correo Argentino,TRK-OD7CG0EA5B,DELIVERED,5.0
5838,20241114,20241115,20241114,391,3,1000005837,PICKUP,UNKNOWN,DELIVERED,1.0
5839,20250416,20250417,20250416,462,4,1000005838,PICKUP,UNKNOWN,DELIVERED,1.0
5840,20250223,20250224,20250223,279,3,1000005839,PICKUP,UNKNOWN,DELIVERED,1.0
5841,20250831,20250905,20250830,1269,289,1000005840,Correo Argentino,TRK-4GKDZL8WI8,SHIPPED,5.0
5842,20250824,20250825,20250824,1240,4,1000005841,PICKUP,UNKNOWN,DELIVERED,1.0
5843,20240725,20240726,20240725,362,4,1000005842,PICKUP,UNKNOWN,DELIVERED,1.0
5844,20250522,20250523,20250522,1120,4,1000005843,PICKUP,UNKNOWN,DELIVERED,1.0
5845,20250203,20250206,20250202,347,1627,1000005844,Correo Argentino,TRK-DO5FTGO6N3,SHIPPED,3.0
5846,20240718,20240722,20240717,1222,869,1000005845,Correo Argentino,TRK-4R039UM4K5,SHIPPED,4.0
5847,20240507,20240511,20240506,379,327,1000005846,Correo Argentino,TRK-GTIG54LGC1,SHIPPED,4.0
5848,20241030,20241031,20241030,1002,3,1000005847,PICKUP,UNKNOWN,DELIVERED,1.0
5849,0,0,20250401,1194,4,1000005848,PICKUP,UNKNOWN,CANCELLED,0.0
5850,20240416,20240417,20240416,302,3,1000005849,PICKUP,UNKNOWN,DELIVERED,1.0
5851,20250831,20250901,20250831,418,4,1000005850,PICKUP,UNKNOWN,DELIVERED,1.0
5852,20240820,20240822,20240819,322,717,1000005851,Correo Argentino,TRK-PHTCTPXNBA,DELIVERED,2.0
5853,20240425,20240426,20240425,590,2,1000005852,PICKUP,UNKNOWN,DELIVERED,1.0
5854,20250508,20250512,20250507,1444,454,1000005853,Correo Argentino,TRK-960HLXPGWN,DELIVERED,4.0
5855,20250920,20250924,20250919,1135,1416,1000005854,Correo Argentino,TRK-DDFS9LFYF0,DELIVERED,4.0
5856,20250827,20250901,20250826,1163,1163,1000005855,Correo Argentino,TRK-JR1JQBLO22,DELIVERED,5.0
5857,20250116,20250120,20250115,591,1595,1000005856,Correo Argentino,TRK-N9TPR85JXY,DELIVERED,4.0
5858,20250112,20250115,20250111,338,1118,1000005857,Correo Argentino,TRK-XQQP0DK8KG,DELIVERED,3.0
5859,20240223,20240225,20240222,911,2526,1000005858,Correo Argentino,TRK-ZQS3XME3Y9,DELIVERED,2.0
5860,20250217,20250218,20250217,46,1,1000005859,PICKUP,UNKNOWN,DELIVERED,1.0
5861,20241020,20241021,20241020,1344,2,1000005860,PICKUP,UNKNOWN,SHIPPED,1.0
5862,20250626,20250627,20250626,314,3,1000005861,PICKUP,UNKNOWN,DELIVERED,1.0
5863,0,0,20240731,932,1107,1000005862,Correo Argentino,UNKNOWN,CANCELLED,0.0
5864,20240930,20241004,20240929,1358,2659,1000005863,Correo Argentino,TRK-GDXSU141DJ,DELIVERED,4.0
5865,20240418,20240419,20240418,1162,2,1000005864,PICKUP,UNKNOWN,DELIVERED,1.0
5866,20250107,20250108,20250107,1053,2,1000005865,PICKUP,UNKNOWN,DELIVERED,1.0
5867,0,0,20240829,945,4,1000005866,PICKUP,UNKNOWN,CANCELLED,0.0
5868,0,0,20250212,697,2603,1000005867,Correo Argentino,UNKNOWN,CANCELLED,0.0
5869,20240907,20240908,20240907,1101,1,1000005868,PICKUP,UNKNOWN,DELIVERED,1.0
5870,20241007,20241008,20241007,1406,2,1000005869,PICKUP,UNKNOWN,DELIVERED,1.0
5871,20250106,20250107,20250106,688,4,1000005870,PICKUP,UNKNOWN,DELIVERED,1.0
5872,20250414,20250415,20250414,1269,2,1000005871,PICKUP,UNKNOWN,READY,1.0
5873,20240720,20240722,20240719,279,990,1000005872,Correo Argentino,TRK-569L8I5WUR,SHIPPED,2.0
5874,20240607,20240612,20240606,185,2485,1000005873,Correo Argentino,TRK-NL9BXBK1F7,SHIPPED,5.0
5875,20250606,20250611,20250605,1492,661,1000005874,Correo Argentino,TRK-5TJRYA893R,DELIVERED,5.0
5876,20250213,20250218,20250212,277,3157,1000005875,Correo Argentino,TRK-GN6XLE1D5C,SHIPPED,5.0
5877,20250701,20250702,20250701,1234,1,1000005876,PICKUP,UNKNOWN,DELIVERED,1.0
5878,20240318,20240322,20240317,858,2492,1000005877,Correo Argentino,TRK-38BBKMRHEZ,DELIVERED,4.0
5879,20240915,20240916,20240915,315,3,1000005878,PICKUP,UNKNOWN,DELIVERED,1.0
5880,20250706,20250707,20250706,1151,1,1000005879,PICKUP,UNKNOWN,DELIVERED,1.0
5881,20241119,20241122,20241118,994,694,1000005880,Correo Argentino,TRK-NLTOC3NB75,DELIVERED,3.0
5882,20240625,20240626,20240625,9,3,1000005881,PICKUP,UNKNOWN,DELIVERED,1.0
5883,20240924,20240925,20240924,1247,2,1000005882,PICKUP,UNKNOWN,DELIVERED,1.0
5884,20240922,20240925,20240921,879,754,1000005883,Correo Argentino,TRK-EOYXS9A01D,DELIVERED,3.0
5885,20240410,20240414,20240409,113,2324,1000005884,Correo Argentino,TRK-7RRMMFOUZE,DELIVERED,4.0
5886,0,0,20240118,1413,2804,1000005885,Correo Argentino,UNKNOWN,CANCELLED,0.0
5887,20240621,20240622,20240621,941,1,1000005886,PICKUP,UNKNOWN,SHIPPED,1.0
5888,20240713,20240715,20240712,1467,301,1000005887,Correo Argentino,TRK-97GYGB0LPI,DELIVERED,2.0
5889,20250707,20250710,20250706,1188,2620,1000005888,Correo Argentino,TRK-7ZNY5K761J,SHIPPED,3.0
5890,20250804,20250806,20250803,1115,3072,1000005889,Correo Argentino,TRK-6DZ6N70FIS,DELIVERED,2.0
5891,20240521,20240522,20240521,1336,4,1000005890,PICKUP,UNKNOWN,DELIVERED,1.0
5892,20240119,20240122,20240118,1363,313,1000005891,Correo Argentino,TRK-LP3874C6AK,DELIVERED,3.0
5893,20240528,20240529,20240528,785,3,1000005892,PICKUP,UNKNOWN,DELIVERED,1.0
5894,20250223,20250224,20250223,1103,1,1000005893,PICKUP,UNKNOWN,DELIVERED,1.0
5895,20250726,20250728,20250725,517,2045,1000005894,Correo Argentino,TRK-SJ0H7H744T,READY,2.0
5896,20240809,20240813,20240808,519,1503,1000005895,Correo Argentino,TRK-WHII2KTTNR,DELIVERED,4.0
5897,20240318,20240322,20240317,1319,923,1000005896,Correo Argentino,TRK-7M7IX4I8WJ,DELIVERED,4.0
5898,20240716,20240717,20240716,182,1,1000005897,PICKUP,UNKNOWN,DELIVERED,1.0
5899,20240731,20240801,20240731,316,1,1000005898,PICKUP,UNKNOWN,DELIVERED,1.0
5900,20250301,20250306,20250228,990,294,1000005899,Correo Argentino,TRK-4RFVV87D4B,DELIVERED,5.0
5901,20241030,20241104,20241029,500,2393,1000005900,Correo Argentino,TRK-KB9INQJRNL,DELIVERED,5.0
5902,20241022,20241024,20241021,353,1944,1000005901,Correo Argentino,TRK-5UX3YZS202,DELIVERED,2.0
5903,20240919,20240923,20240918,980,3112,1000005902,Correo Argentino,TRK-8KYKICN8BZ,SHIPPED,4.0
5904,20250608,20250611,20250607,1137,332,1000005903,Correo Argentino,TRK-BTJSTLCKMD,DELIVERED,3.0
5905,20240411,20240416,20240410,1122,1994,1000005904,Correo Argentino,TRK-HTVSRJ7M9N,DELIVERED,5.0
5906,20240518,20240523,20240517,588,1225,1000005905,Correo Argentino,TRK-YYZNWRF729,DELIVERED,5.0
5907,20250108,20250109,20250108,1144,3,1000005906,PICKUP,UNKNOWN,DELIVERED,1.0
5908,20240611,20240615,20240610,1413,211,1000005907,Correo Argentino,TRK-JUNZEITHV4,DELIVERED,4.0
5909,0,0,20240513,1115,4,1000005908,PICKUP,UNKNOWN,CANCELLED,0.0
5910,20250512,20250514,20250511,142,387,1000005909,Correo Argentino,TRK-XQVTX634ZH,DELIVERED,2.0
5911,0,0,20240314,969,4,1000005910,PICKUP,UNKNOWN,CANCELLED,0.0
5912,20250615,20250616,20250615,1042,2,1000005911,PICKUP,UNKNOWN,DELIVERED,1.0
5913,20241223,20241224,20241223,728,4,1000005912,PICKUP,UNKNOWN,DELIVERED,1.0
5914,20240809,20240810,20240809,1117,4,1000005913,PICKUP,UNKNOWN,READY,1.0
5915,20241215,20241220,20241214,484,1865,1000005914,Correo Argentino,TRK-DCLA9TXGSB,DELIVERED,5.0
5916,20250428,20250501,20250427,1339,2916,1000005915,Correo Argentino,TRK-PSIMB5J7SS,SHIPPED,3.0
5917,20250530,20250604,20250529,1474,1787,1000005916,Correo Argentino,TRK-BJYIEIH177,DELIVERED,5.0
5918,20241024,20241028,20241023,1161,459,1000005917,Correo Argentino,TRK-ZUF2AKO55S,SHIPPED,4.0
5919,20240223,20240224,20240223,1149,4,1000005918,PICKUP,UNKNOWN,DELIVERED,1.0
5920,20240724,20240727,20240723,477,1212,1000005919,Correo Argentino,TRK-2NLQI0REKM,SHIPPED,3.0
5921,20250908,20250911,20250907,951,2146,1000005920,Correo Argentino,TRK-4RN69E9XR9,DELIVERED,3.0
5922,20250530,20250603,20250529,508,1426,1000005921,Correo Argentino,TRK-LGU2L3NDL2,DELIVERED,4.0
5923,20250904,20250910,20250903,689,2393,1000005922,Correo Argentino,TRK-K962JWOQK8,DELIVERED,6.0
5924,20241001,20241002,20241001,289,4,1000005923,PICKUP,UNKNOWN,DELIVERED,1.0
5925,20250819,20250820,20250819,1229,3,1000005924,PICKUP,UNKNOWN,READY,1.0
5926,20250116,20250118,20250115,1061,872,1000005925,Correo Argentino,TRK-0NI3HTGD9S,DELIVERED,2.0
5927,20240905,20240906,20240905,1051,1,1000005926,PICKUP,UNKNOWN,DELIVERED,1.0
5928,20250805,20250806,20250805,35,3,1000005927,PICKUP,UNKNOWN,DELIVERED,1.0
5929,20241212,20241213,20241212,3,4,1000005928,PICKUP,UNKNOWN,DELIVERED,1.0
5930,0,0,20250422,1186,2920,1000005929,Correo Argentino,UNKNOWN,CANCELLED,0.0
5931,20250413,20250414,20250413,1232,1,1000005930,PICKUP,UNKNOWN,DELIVERED,1.0
5932,20240502,20240506,20240501,1076,43,1000005931,Correo Argentino,TRK-DGNO4P84AD,DELIVERED,4.0
5933,20250519,20250520,20250519,111,2,1000005932,PICKUP,UNKNOWN,DELIVERED,1.0
5934,20250125,20250126,20250125,1149,1,1000005933,PICKUP,UNKNOWN,DELIVERED,1.0
5935,20250527,20250528,20250527,1392,2,1000005934,PICKUP,UNKNOWN,DELIVERED,1.0
5936,20250826,20250827,20250826,611,3,1000005935,PICKUP,UNKNOWN,DELIVERED,1.0
5937,20241015,20241017,20241014,1313,2042,1000005936,Correo Argentino,TRK-SB7G55YEP0,SHIPPED,2.0
5938,0,0,20250415,944,222,1000005937,Correo Argentino,UNKNOWN,CANCELLED,0.0
5939,20250330,20250402,20250329,1362,6,1000005938,Correo Argentino,TRK-G5RI6JJKHD,SHIPPED,3.0
5940,20250216,20250217,20250216,1225,1,1000005939,PICKUP,UNKNOWN,DELIVERED,1.0
5941,20241014,20241019,20241013,1406,628,1000005940,Correo Argentino,TRK-NOF89CJJBZ,DELIVERED,5.0
5942,20241124,20241128,20241123,220,155,1000005941,Correo Argentino,TRK-C4I7OXTLP9,DELIVERED,4.0
5943,20250924,20250929,20250923,1160,871,1000005942,Correo Argentino,TRK-VCOK6RC9FC,DELIVERED,5.0
5944,20240918,20240919,20240918,745,3,1000005943,PICKUP,UNKNOWN,DELIVERED,1.0
5945,20240225,20240228,20240224,928,1430,1000005944,Correo Argentino,TRK-5TLKLKT3I9,DELIVERED,3.0
5946,20240203,20240205,20240202,1377,3059,1000005945,Correo Argentino,TRK-NFC42EUW2C,DELIVERED,2.0
5947,20240219,20240221,20240218,1475,2275,1000005946,Correo Argentino,TRK-3Y845BKVH5,DELIVERED,2.0
5948,20250413,20250414,20250413,138,3,1000005947,PICKUP,UNKNOWN,DELIVERED,1.0
5949,20241007,20241009,20241006,697,2245,1000005948,Correo Argentino,TRK-IU706RN1Y8,DELIVERED,2.0
5950,20250828,20250902,20250827,1393,2281,1000005949,Correo Argentino,TRK-QWRW1E7Q71,DELIVERED,5.0
5951,20241216,20241219,20241215,1000,2066,1000005950,Correo Argentino,TRK-O385TP4MTB,DELIVERED,3.0
5952,0,0,20250330,206,1594,1000005951,Correo Argentino,UNKNOWN,CANCELLED,0.0
5953,20250710,20250712,20250709,722,1333,1000005952,Correo Argentino,TRK-GCAZRMU15P,DELIVERED,2.0
5954,20250127,20250129,20250126,1447,1578,1000005953,Correo Argentino,TRK-1D3WZ0CJU5,DELIVERED,2.0
5955,20250403,20250404,20250403,1466,4,1000005954,PICKUP,UNKNOWN,DELIVERED,1.0
5956,20240126,20240130,20240125,189,941,1000005955,Correo Argentino,TRK-4CKGMBAXUR,DELIVERED,4.0
5957,20240808,20240813,20240807,148,230,1000005956,Correo Argentino,TRK-KQSJ8P0EI1,DELIVERED,5.0
5958,0,0,20250801,1258,1000,1000005957,Correo Argentino,UNKNOWN,CANCELLED,0.0
5959,20240806,20240809,20240805,596,173,1000005958,Correo Argentino,TRK-8L6HEJXZH3,DELIVERED,3.0
5960,0,0,20250425,546,3,1000005959,PICKUP,UNKNOWN,CANCELLED,0.0
5961,20250125,20250126,20250125,100,2,1000005960,PICKUP,UNKNOWN,DELIVERED,1.0
5962,20250907,20250912,20250906,1473,1247,1000005961,Correo Argentino,TRK-7N9PCDHXJQ,DELIVERED,5.0
5963,20240129,20240130,20240129,913,1,1000005962,PICKUP,UNKNOWN,DELIVERED,1.0
5964,20240915,20240918,20240914,43,1564,1000005963,Correo Argentino,TRK-LRPVPUW20T,SHIPPED,3.0
5965,20240118,20240119,20240118,882,4,1000005964,PICKUP,UNKNOWN,DELIVERED,1.0
