payments_id,paid_date_id,order_date_id,customer_id,channel_id,order_id,payment_method,payment_status,transaction_ref,amount
6324,0,20250803,1045,2,1000006323,CARD,PENDING,UNKNOWN,17787.0
6325,20250421,20250421,700,1,1000006324,CARD,PAID,TX-89A6D62NIA9A,14921.4
6326,20240622,20240620,1194,1,1000006325,CARD,PAID,TX-NPPUYXPZNOYP,14268.0
6327,20250526,20250525,449,1,1000006326,GATEWAY,PAID,TX-0169OLUUCU5V,79462.8
6328,20240929,20240928,220,2,1000006327,CASH,PAID,TX-6AVYLAERX0CM,60112.8
6329,20250924,20250921,1152,1,1000006328,CARD,PAID,TX-VTTCOX76ZZQH,128229.75
6330,0,20240512,417,2,1000006329,CARD,FAILED,UNKNOWN,56918.4
6331,20250503,20250501,231,2,1000006330,CASH,PAID,TX-YS7SVTSG2K14,35574.0
6332,20240201,20240131,142,1,1000006331,GATEWAY,PAID,TX-AZIQEW8CBN52,49905.0
6333,20240619,20240618,867,1,1000006332,CARD,PAID,TX-CXJMC51I1NEU,29882.16
6334,20250226,20250225,1011,1,1000006333,CARD,PAID,TX-4U5K2A50C6F9,17535.0
6335,20250109,20250108,1363,1,1000006334,CARD,PAID,TX-CCH9KBG77127,19350.0
6336,20250410,20250407,1027,2,1000006335,CASH,PAID,TX-8IWFA5YSIZSX,84070.8
6337,20250626,20250625,135,1,1000006336,GATEWAY,PAID,TX-AM0AMOQ0EWE1,28788.0
6338,20250317,20250316,582,1,1000006337,CARD,PAID,TX-ECXRNOQVJE45,17535.0
6339,20240929,20240928,525,1,1000006338,GATEWAY,PAID,TX-X0O6PH91JK4N,31936.5
6340,20250516,20250515,463,2,1000006339,CARD,PAID,TX-SBMAXON58CPV,71601.75
6341,20241119,20241118,1127,1,1000006340,GATEWAY,PAID,TX-3HUASPOPZQAB,39619.92
6342,20250214,20250212,1263,1,1000006341,CARD,PAID,TX-XW1288KQE1KG,27036.0
6343,20250308,20250306,294,1,1000006342,GATEWAY,PAID,TX-79346LWUSPJB,85788.6
6344,20250313,20250312,594,2,1000006343,TRANSFER,REFUNDED,TX-LKGKYKV0PTX5,68970.0
6345,20240120,20240117,195,2,1000006344,CARD,PAID,TX-IG29DD9DTFOC,73689.0
6346,20240204,20240203,649,2,1000006345,CARD,PAID,TX-76PZ6Y4YV77B,17787.0
6347,0,20241101,1043,1,1000006346,GATEWAY,FAILED,UNKNOWN,31464.6
6348,20250804,20250804,932,1,1000006347,GATEWAY,PAID,TX-QR2TXMFAF6XH,64570.2
6349,20250511,20250510,444,1,1000006348,GATEWAY,PAID,TX-Q1R927KN27XP,18142.5
6350,0,20250717,87,1,1000006349,CARD,PENDING,UNKNOWN,29882.16
6351,20241030,20241028,819,1,1000006350,CARD,PAID,TX-CXBHDC8HWYA9,49905.0
6352,0,20240620,967,1,1000006351,CARD,FAILED,UNKNOWN,75189.0
6353,20241224,20241222,605,2,1000006352,CASH,PAID,TX-A7PWBJ0XU6PQ,51727.5
6354,0,20240811,1331,1,1000006353,CARD,FAILED,UNKNOWN,35322.0
6355,20240815,20240814,527,2,1000006354,CASH,PAID,TX-RCRQ7WCGG4EF,39204.0
6356,20240903,20240902,660,1,1000006355,CARD,PAID,TX-822UZ9VEXG6G,109301.4
6357,20250407,20250406,1355,1,1000006356,CARD,PAID,TX-X24L3NV7IY0K,54261.0
6358,20240704,20240703,336,1,1000006357,CARD,PAID,TX-YKG25G4GA22L,25613.28
6359,20250212,20250209,764,2,1000006358,CARD,PAID,TX-FU1T1LXVTCB1,14483.7
6360,20250127,20250127,321,1,1000006359,CARD,PAID,TX-L768PSQFDVDA,43560.0
6361,20241031,20241031,307,1,1000006360,GATEWAY,PAID,TX-MOYZVV0HAR6P,61821.0
6362,20240128,20240127,1027,2,1000006361,CASH,PAID,TX-ST7QOOST5WJ0,88209.0
6363,0,20241004,1359,2,1000006362,CASH,FAILED,UNKNOWN,11761.2
6364,20250414,20250413,723,1,1000006363,GATEWAY,PAID,TX-S65INXGR8HVA,18142.5
6365,20250210,20250210,1135,1,1000006364,GATEWAY,PAID,TX-5BZ7MX7LUNEY,29659.2
6366,20241015,20241014,72,1,1000006365,CARD,PAID,TX-3TOAO44GPF0J,45060.0
6367,20240806,20240805,459,2,1000006366,CASH,REFUNDED,TX-BAL8W0ZTHPFP,45738.0
6368,20240629,20240628,453,2,1000006367,CARD,PAID,TX-5Y5CRSPC2A50,36300.0
6369,20240705,20240704,995,1,1000006368,GATEWAY,PAID,TX-NSZ1Q4NZFU4A,59597.1
6370,0,20250404,316,2,1000006369,CARD,FAILED,UNKNOWN,18150.0
6371,20250830,20250828,1306,2,1000006370,CARD,PAID,TX-752IQUJQU29G,29882.16
6372,20250918,20250916,212,2,1000006371,CARD,PAID,TX-WYO65E2235OH,64614.0
6373,20240225,20240223,212,1,1000006372,GATEWAY,PAID,TX-TD2TN9U06ECU,28788.0
6374,20240423,20240422,1378,1,1000006373,GATEWAY,PAID,TX-SAF67W8B7O1M,76404.0
6375,20250417,20250416,746,1,1000006374,CARD,PAID,TX-A9VI1B0L02VD,95643.0
6376,20240331,20240331,1327,1,1000006375,GATEWAY,PAID,TX-83OA19J0G4RP,13968.0
6377,20240125,20240122,1323,2,1000006376,CARD,PAID,TX-I9HEIIISZENU,34485.0
6378,20241003,20240930,1036,1,1000006377,GATEWAY,PAID,TX-TWPSUPSLIDFH,14694.0
6379,20240716,20240715,426,2,1000006378,CARD,REFUNDED,TX-KDYIALEQWE40,14229.6
6380,20240918,20240918,1045,1,1000006379,GATEWAY,PAID,TX-BC0BZDKK7SLM,28642.8
6381,0,20250820,885,1,1000006380,GATEWAY,FAILED,UNKNOWN,59622.75
6382,20250525,20250522,1009,1,1000006381,GATEWAY,PAID,TX-B8D40LVWUADR,17172.0
6383,20240128,20240126,220,2,1000006382,CASH,PAID,TX-CWAUCG717MD0,31036.5
6384,20240804,20240803,705,1,1000006383,CARD,PAID,TX-B7NAPK5801L7,44641.5
6385,20240626,20240623,1037,1,1000006384,GATEWAY,PAID,TX-2H5ENTCGIL5M,24722.4
6386,20240612,20240610,789,1,1000006385,CARD,PAID,TX-JAVGXO6ILF7S,79545.0
6387,20240611,20240610,79,1,1000006386,CARD,PAID,TX-RPGWR4QV3YLV,42282.0
6388,20240102,20240101,768,1,1000006387,CARD,PAID,TX-RCJ0G196KQD7,54972.48
6389,20250108,20250106,1253,2,1000006388,CASH,REFUNDED,TX-VGAUGFUH0VX7,68607.0
6390,20240703,20240701,340,1,1000006389,CARD,PAID,TX-69UAZGEI0P9H,52973.4
6391,20250310,20250308,87,1,1000006390,CARD,PAID,TX-WF7222ZVS6XO,79462.8
6392,0,20250525,504,1,1000006391,GATEWAY,FAILED,UNKNOWN,18142.5
6393,20240106,20240105,575,1,1000006392,CARD,PAID,TX-6J8NZ3Q8PIM1,37500.0
6394,20240524,20240524,467,1,1000006393,CARD,PAID,TX-BWP4NC89HZAG,48924.9
6395,20250314,20250311,771,1,1000006394,CARD,PAID,TX-YFXZ3RV2ZCEJ,54261.0
6396,20250907,20250905,1306,1,1000006395,CARD,PAID,TX-2BLQO68ZQTJL,84579.0
6397,20240221,20240221,465,2,1000006396,CASH,PAID,TX-42C78WHYMAOR,56900.25
6398,20250905,20250902,877,2,1000006397,CASH,PAID,TX-KJG93XNPEAEY,14701.5
6399,20240316,20240313,602,1,1000006398,GATEWAY,REFUNDED,TX-W575BBF3X4Y6,43560.0
6400,20250622,20250620,554,1,1000006399,GATEWAY,PAID,TX-7MKDWGOXOXQQ,31392.0
6401,20241116,20241113,1313,1,1000006400,CARD,PAID,TX-BOOBLZ431Q6H,54805.5
6402,20250120,20250118,410,2,1000006401,CARD,PAID,TX-OCFSF79OEAVZ,26136.0
6403,20240913,20240911,1312,2,1000006402,CASH,PAID,TX-69QBLPCJRJEY,36300.0
6404,20250803,20250803,289,2,1000006403,CASH,PAID,TX-X8RCJZ2VA9CD,13794.0
6405,20250519,20250517,429,2,1000006404,CASH,PAID,TX-AI21E13HYR1R,14520.0
6406,20250831,20250830,699,1,1000006405,GATEWAY,PAID,TX-6YHUIYTCWSWM,14006.64
6407,20250301,20250228,267,2,1000006406,TRANSFER,PAID,TX-GWHXUIN451YG,17242.5
6408,20250504,20250502,1228,1,1000006407,GATEWAY,REFUNDED,TX-JR29G7JPYJHE,37409.25
6409,20241004,20241004,476,1,1000006408,CARD,PAID,TX-IA616DGCB2JP,18142.5
6410,20250115,20250114,1276,1,1000006409,CARD,PAID,TX-WZ5S1C5Z4I1M,30240.0
6411,20240429,20240428,648,2,1000006410,CARD,PAID,TX-F3WLLOQYIEWH,16335.0
6412,20240119,20240117,851,2,1000006411,CASH,PAID,TX-ZRN9576GDV3B,49005.0
6413,0,20241226,1348,2,1000006412,CASH,FAILED,UNKNOWN,36300.0
6414,20240226,20240225,1318,2,1000006413,TRANSFER,PAID,TX-9SBBCCNNAL91,53724.0
6415,20241217,20241215,514,2,1000006414,CARD,PAID,TX-1K4FRIAQOIN2,17968.5
6416,20241110,20241108,1093,1,1000006415,CARD,PAID,TX-HAOK2J9EZQC5,52355.25
6417,20240913,20240913,1426,1,1000006416,GATEWAY,PAID,TX-6EA2F7Y6DB7D,15574.8
6418,20250709,20250706,996,2,1000006417,CASH,PAID,TX-TIR2PE6WADK2,51909.0
6419,0,20250107,718,2,1000006418,CARD,FAILED,UNKNOWN,34485.0
6420,20240530,20240530,724,1,1000006419,CARD,PAID,TX-C3Q51GQTTEP7,77130.0
6421,20240313,20240312,114,1,1000006420,CARD,PAID,TX-EKO6B1N7WEAD,66186.6
6422,20250117,20250116,800,2,1000006421,CARD,PAID,TX-T3WGNN2A3PQR,14701.5
6423,20250217,20250214,1004,1,1000006422,GATEWAY,PAID,TX-M6XR8FRKB0XJ,49116.0
6424,20250112,20250109,147,2,1000006423,CARD,PAID,TX-W0Z1QJZC6FTN,14229.6
6425,20250108,20250106,28,2,1000006424,CARD,REFUNDED,TX-TOR664X19503,29040.0
6426,20250121,20250121,786,1,1000006425,CARD,PAID,TX-AORSNI1BJ3OD,55650.0
6427,0,20250722,153,2,1000006426,TRANSFER,FAILED,UNKNOWN,14229.6
6428,20241105,20241103,1433,1,1000006427,CARD,PAID,TX-XT64OM26NJZI,44351.1
6429,20250610,20250608,1419,2,1000006428,CASH,PAID,TX-EYCFGXL53KHW,86248.8
6430,20250907,20250904,389,2,1000006429,CARD,PAID,TX-K6JZQLA7SVXL,13068.0
6431,20240615,20240613,233,2,1000006430,CARD,PAID,TX-HS79FL6878E1,118047.6
6432,20250301,20250227,746,1,1000006431,GATEWAY,REFUNDED,TX-947Z60GAA4LX,75032.1
6433,20250303,20250302,894,2,1000006432,CARD,PAID,TX-BUEXOOXJ4VO9,68534.4
6434,20250915,20250912,1083,1,1000006433,CARD,PAID,TX-XALPZT1HX2MI,17235.0
6435,20240805,20240805,1347,1,1000006434,CARD,PAID,TX-SACIGFMT1DBT,29659.2
6436,20240326,20240324,24,2,1000006435,CARD,PAID,TX-D9YD415UN9OX,54450.0
6437,20250526,20250526,1239,1,1000006436,CARD,PAID,TX-5WGGLIQSES0T,54561.0
6438,20250320,20250319,1151,1,1000006437,CARD,PAID,TX-EY2GDE8L0UJR,27336.0
6439,20250428,20250428,696,2,1000006438,CARD,PAID,TX-VR222D5XTRN8,59532.0
6440,20240305,20240303,1278,1,1000006439,CARD,PAID,TX-X3EQF1AKCV75,18442.5
6441,20240719,20240718,336,1,1000006440,CARD,PAID,TX-U6ZRWRJT67E3,43080.6
6442,20250609,20250607,1174,1,1000006441,CARD,PAID,TX-K9SCM3IGEKBN,32728.08
6443,20241228,20241227,668,1,1000006442,CARD,PAID,TX-MHTHBP3L520E,43888.8
6444,20241107,20241107,501,2,1000006443,CASH,PAID,TX-XS0EUGOUHP4G,53905.5
6445,0,20241110,1292,2,1000006444,CASH,FAILED,UNKNOWN,27588.0
6446,20250203,20250202,198,1,1000006445,GATEWAY,REFUNDED,TX-RAPBXWOL7402,49905.0
6447,20250318,20250318,884,1,1000006446,GATEWAY,PAID,TX-CGWW5KLEP0BX,69579.6
6448,20250108,20250107,1230,1,1000006447,CARD,PAID,TX-RTRIZKE3ZC0Z,35985.0
6449,20250927,20250926,212,2,1000006448,CASH,PAID,TX-ZXDTZLSCIMWV,13068.0
6450,20241211,20241209,1025,2,1000006449,CASH,PAID,TX-BMGZT6XN0JYB,13068.0
6451,20240806,20240804,1424,2,1000006450,CARD,PAID,TX-N6ITQIKB8052,30945.75
6452,20241112,20241112,975,1,1000006451,GATEWAY,PAID,TX-ZP9JTLBHCYGK,12661.2
6453,20250128,20250128,820,1,1000006452,CARD,PAID,TX-9OZ9BQZFRDJC,40704.0
6454,20241021,20241020,1099,1,1000006453,CARD,PAID,TX-AF39TLTWKHE0,92431.5
6455,0,20250116,1175,1,1000006454,GATEWAY,FAILED,UNKNOWN,14694.0
6456,0,20240226,860,2,1000006455,CASH,FAILED,UNKNOWN,15972.0
6457,20241106,20241106,132,2,1000006456,CARD,PAID,TX-RPJ6IROYMXWP,13794.0
6458,20250828,20250826,573,1,1000006457,CARD,PAID,TX-CU0AUSCVYU93,36474.0
6459,20240227,20240227,199,2,1000006458,CARD,PAID,TX-YSS530Y3M7JK,26136.0
6460,20241211,20241210,539,1,1000006459,CARD,PAID,TX-TODZ57B2FS73,26029.2
6461,20250705,20250704,196,1,1000006460,GATEWAY,PAID,TX-NAO3DD0EPIOU,33870.0
6462,20240524,20240523,267,1,1000006461,CARD,PAID,TX-N9ROR0GQLTQK,33870.0
6463,20240929,20240929,220,2,1000006462,CASH,PAID,TX-T398QQ64AERQ,51455.25
6464,20240313,20240310,604,1,1000006463,CARD,PAID,TX-A4ZPUYX94AIS,103455.0
6465,20240619,20240616,73,1,1000006464,CARD,PAID,TX-CNR4FGMPDITD,31692.0
6466,20241126,20241125,1331,1,1000006465,CARD,PAID,TX-ZPWBAJ7CV7ML,36774.0
6467,20241126,20241123,158,1,1000006466,CARD,PAID,TX-FJDGOTOASWFG,29940.0
6468,20240403,20240401,549,2,1000006467,CASH,PAID,TX-6M5HV41RUDL0,72570.96
6469,20240313,20240313,1448,1,1000006468,CARD,PAID,TX-GHFMZA6SC15F,56376.0
6470,0,20250815,795,2,1000006469,TRANSFER,FAILED,UNKNOWN,26136.0
6471,20250311,20250309,77,1,1000006470,CARD,PAID,TX-VM8JJBDI26Y9,17018.25
6472,20250728,20250725,1163,1,1000006471,CARD,PAID,TX-R6YW0BECRUU0,15294.0
6473,20250406,20250403,1121,2,1000006472,CASH,PAID,TX-SIDRNSBX131C,18150.0
6474,20240515,20240512,232,2,1000006473,CARD,PAID,TX-PRA1MLCR7N8B,43560.0
6475,20240709,20240707,329,1,1000006474,CARD,PAID,TX-EM6T7G9O17KT,15383.7
6476,20240212,20240212,1094,1,1000006475,GATEWAY,PAID,TX-30I3FWQ0B8IH,29659.2
6477,20250524,20250523,944,1,1000006476,CARD,PAID,TX-XGQBEDWBJB3P,60076.5
6478,20241216,20241214,1304,1,1000006477,GATEWAY,PAID,TX-RI9PBS64C64J,13968.0
6479,20240106,20240105,61,2,1000006478,CASH,PAID,TX-8R6U349LEBJE,39204.0
6480,20250324,20250324,560,2,1000006479,CASH,PAID,TX-DNS3ASASOUQ8,39930.0
6481,20241115,20241115,299,1,1000006480,GATEWAY,PAID,TX-VA1AEYEO47US,49179.0
6482,20250709,20250709,812,1,1000006481,GATEWAY,PAID,TX-RNSL4TLRLGNJ,44188.8
6483,20240304,20240301,169,1,1000006482,CARD,PAID,TX-TDWYMBKUIH3N,140410.5
6484,20250409,20250408,1136,2,1000006483,CARD,REFUNDED,TX-NBINC2IQFHKM,14520.0
6485,20240804,20240803,986,1,1000006484,GATEWAY,PAID,TX-5VGUX1ADTFBG,18987.0
6486,20250901,20250830,1066,2,1000006485,CASH,PAID,TX-YLSXXGOMKDLF,54450.0
6487,20250608,20250607,1041,2,1000006486,CASH,PAID,TX-X9TR82WL3I9C,71728.8
6488,20240912,20240911,152,2,1000006487,CARD,REFUNDED,TX-OX3S3S6LJ58V,43923.0
6489,20240223,20240220,1402,2,1000006488,CARD,PAID,TX-J21LXATWZ7OC,39131.4
6490,20240304,20240303,1032,1,1000006489,CARD,PAID,TX-DCDS8HZNW21H,35685.0
6491,20240702,20240630,508,1,1000006490,GATEWAY,PAID,TX-83BTGPXSJZYA,79308.0
6492,20250329,20250329,32,1,1000006491,CARD,PAID,TX-3U8HBT0TLV36,19565.7
6493,20250726,20250726,1373,1,1000006492,GATEWAY,PAID,TX-WK7H5ZERJYP9,29088.0
6494,20241211,20241208,1133,2,1000006493,TRANSFER,PAID,TX-6UW6HN2SSM5J,89479.5
6495,20240721,20240719,1336,1,1000006494,CARD,PAID,TX-V6QR9WY6PHBP,45520.2
6496,20240221,20240219,1061,1,1000006495,CARD,PAID,TX-152NYDOIVBO4,42582.0
6497,0,20250613,1033,1,1000006496,CARD,FAILED,UNKNOWN,29088.0
6498,20250829,20250829,993,2,1000006497,TRANSFER,PAID,TX-5PCDRY3S8I4G,32804.31
6499,20240723,20240723,1034,1,1000006498,GATEWAY,PAID,TX-CGUVVRTTXUKI,18142.5
6500,20240918,20240916,1468,2,1000006499,TRANSFER,PAID,TX-2T01G3QSE89O,30492.0
6501,20240826,20240823,419,1,1000006500,CARD,PAID,TX-QB020FTQ3279,33870.0
6502,0,20241101,1348,1,1000006501,CARD,FAILED,UNKNOWN,54261.0
6503,20241107,20241107,39,2,1000006502,TRANSFER,PAID,TX-58AXJ49OIQK1,18966.75
6504,20250116,20250116,1006,1,1000006503,CARD,REFUNDED,TX-D6NACY1K5CUV,14268.0
6505,20240529,20240527,311,2,1000006504,CARD,PAID,TX-1WHX0W9LJVMD,72926.7
6506,20240321,20240318,373,1,1000006505,GATEWAY,PAID,TX-67H224HZX9RQ,33870.0
6507,20241023,20241022,623,1,1000006506,GATEWAY,PAID,TX-1YHRBVV3ZVYX,43879.2
6508,20250223,20250220,1313,1,1000006507,CARD,PAID,TX-SXF58WDMTV8H,19050.0
6509,20250717,20250716,283,2,1000006508,CASH,PAID,TX-69KFM98JBILL,49803.6
6510,20250529,20250529,734,1,1000006509,CARD,PAID,TX-B8FCGQ9VN6U4,112641.0
6511,20250310,20250309,1182,2,1000006510,CASH,PAID,TX-1SFVM914CZOT,75141.0
6512,20250309,20250309,67,2,1000006511,CARD,PAID,TX-03DPFXWDVHKR,74197.2
6513,20240129,20240128,919,1,1000006512,GATEWAY,PAID,TX-58SC8OZVD4DQ,30249.6
6514,20240813,20240812,737,2,1000006513,CASH,PAID,TX-FALXL755P1NU,15652.56
6515,20250622,20250622,1267,2,1000006514,CASH,PAID,TX-D0KXAJXNY2S1,17242.5
6516,20250226,20250226,1345,1,1000006515,CARD,PAID,TX-1L94CKAFZAJH,56702.7
6517,20240404,20240402,1085,1,1000006516,GATEWAY,PAID,TX-XM2OMKA4SKFY,24722.4
6518,20250710,20250708,126,1,1000006517,CARD,PAID,TX-IBGCB2JKZNVZ,44760.0
6519,20240826,20240823,20,1,1000006518,CARD,PAID,TX-XXZ5IF8ED2H1,50703.6
6520,20250714,20250714,1183,1,1000006519,CARD,PAID,TX-LYGFWF2QL1JQ,15429.6
6521,20240518,20240517,1082,1,1000006520,CARD,PAID,TX-E6N7CBHDH19P,27336.0
6522,20241012,20241010,349,1,1000006521,CARD,PAID,TX-K19BKXCUXRW5,46638.0
6523,20241105,20241102,569,1,1000006522,CARD,PAID,TX-5UJWHM4JNA16,104218.88
6524,0,20250916,10,1,1000006523,CARD,PENDING,UNKNOWN,35685.0
6525,20250117,20250117,1194,2,1000006524,CASH,PAID,TX-SZX63JNCJTYP,35283.6
6526,20250819,20250816,1350,1,1000006525,CARD,PAID,TX-EJUAE0KA3WVJ,56029.05
6527,20241015,20241012,1490,1,1000006526,GATEWAY,PAID,TX-ESRQC2FBBBYS,13968.0
6528,20250924,20250921,517,2,1000006527,CARD,PAID,TX-1ERPXSRRXZXQ,66007.92
6529,20240920,20240918,907,1,1000006528,CARD,PAID,TX-YVSSM30IFQ92,37109.25
6530,20240918,20240915,115,1,1000006529,GATEWAY,PAID,TX-EPOLES0S1LUU,53227.5
6531,20241209,20241208,415,1,1000006530,GATEWAY,PAID,TX-HQ8CTHSXE78K,39133.5
6532,0,20240623,801,2,1000006531,CASH,FAILED,UNKNOWN,26136.0
6533,20240129,20240127,847,1,1000006532,CARD,PAID,TX-8NO5I7B1SDOM,55350.0
6534,20240205,20240204,622,1,1000006533,CARD,PAID,TX-FAKOMDRWOZO4,36300.0
6535,0,20240406,1288,2,1000006534,CARD,FAILED,UNKNOWN,42688.8
6536,20250113,20250112,1045,2,1000006535,CARD,PAID,TX-9Z8COWWPQOPQ,30346.8
6537,20250310,20250308,523,1,1000006536,GATEWAY,PAID,TX-K52N6BKRJ12L,73509.6
6538,20241014,20241012,1419,2,1000006537,CARD,PAID,TX-KVZ2CO9YUA8N,14701.5
6539,20240302,20240229,733,2,1000006538,CASH,PAID,TX-IG8JSSYYKQNE,34485.0
6540,20250111,20250110,339,1,1000006539,GATEWAY,PAID,TX-ZDQ0PPAIK6X0,17835.0
6541,20240827,20240827,1434,2,1000006540,TRANSFER,PAID,TX-WPIR1CBDP1LC,15173.4
6542,0,20240127,853,2,1000006541,TRANSFER,FAILED,UNKNOWN,54885.6
6543,20250212,20250209,799,1,1000006542,GATEWAY,PAID,TX-V6WTA4CU2NHB,35339.62
6544,20250721,20250718,902,1,1000006543,CARD,PAID,TX-XT7T8BD4DZ9J,28788.0
6545,20240701,20240630,1133,1,1000006544,CARD,PAID,TX-50NNNEXWR37Y,44760.0
6546,20250121,20250118,1163,1,1000006545,GATEWAY,PAID,TX-L5J1FMRIP4LK,56956.8
6547,20250717,20250716,186,1,1000006546,CARD,PAID,TX-RA7BMELGJI5U,45302.4
6548,20250819,20250818,671,1,1000006547,GATEWAY,PAID,TX-0MWYLLTSC6KS,33388.5
6549,20250813,20250811,1359,1,1000006548,CARD,PAID,TX-P4928TWHWKYV,18351.75
6550,20240223,20240221,835,1,1000006549,CARD,PAID,TX-F23H70718TDP,19957.5
6551,20250916,20250914,16,1,1000006550,GATEWAY,PAID,TX-I6FV4AS97KY5,38252.7
6552,20240522,20240522,975,1,1000006551,CARD,PAID,TX-GLDU2M4RTFDO,31944.0
6553,20250218,20250217,597,2,1000006552,TRANSFER,PAID,TX-TUB8H8IWAM27,49005.0
6554,0,20240424,564,1,1000006553,GATEWAY,PENDING,UNKNOWN,17835.0
6555,20241227,20241226,229,1,1000006554,CARD,PAID,TX-2EN8YJBPOB9O,29359.2
6556,20250322,20250322,209,1,1000006555,CARD,PAID,TX-M537WH2F6NYR,33870.0
6557,20241209,20241208,236,1,1000006556,GATEWAY,PAID,TX-OVZ4CGSKIRID,19050.0
6558,20240121,20240120,942,2,1000006557,CASH,PAID,TX-GCN9H27HAJ10,44823.24
6559,20250226,20250226,1106,2,1000006558,CASH,PAID,TX-SGJRXZ8B8M71,14520.0
6560,20240106,20240105,778,2,1000006559,TRANSFER,PAID,TX-U9Y78O9OU7P9,42688.8
6561,20241224,20241222,787,1,1000006560,GATEWAY,PAID,TX-AQRAX9D6ODCC,19876.35
6562,20250611,20250610,355,1,1000006561,GATEWAY,PAID,TX-MB6MO4ME7EOP,18868.5
6563,20250920,20250917,1477,1,1000006562,CARD,PAID,TX-UXDXEBAB02UC,29659.2
6564,20250125,20250123,334,2,1000006563,CASH,PAID,TX-WAE7YDXKTRRU,31305.12
6565,0,20250524,10,1,1000006564,GATEWAY,FAILED,UNKNOWN,37200.0
6566,20240930,20240930,54,1,1000006565,GATEWAY,PAID,TX-KAEFJCXBU2Z4,30603.0
6567,0,20240912,361,1,1000006566,GATEWAY,FAILED,UNKNOWN,16020.0
6568,20240129,20240128,1392,1,1000006567,CARD,PAID,TX-ZLIHB98HU3EQ,34170.0
6569,20250622,20250621,856,1,1000006568,GATEWAY,PAID,TX-FT6PP2YR5UFH,50205.0
6570,20240715,20240713,543,2,1000006569,CARD,PAID,TX-S6TOH9JQ55LO,17242.5
6571,20241012,20241011,1356,1,1000006570,CARD,PAID,TX-E16GKUF2ZETH,30540.0
6572,20240423,20240423,656,2,1000006571,TRANSFER,PAID,TX-F48DEYV9E6UF,18150.0
6573,20250820,20250819,1096,2,1000006572,CARD,REFUNDED,TX-ESRN81X2GJ3K,100188.0
6574,20250830,20250827,478,1,1000006573,CARD,PAID,TX-K26GYOGINPTL,36783.6
6575,0,20241216,328,1,1000006574,GATEWAY,FAILED,UNKNOWN,27442.8
6576,20240409,20240407,585,2,1000006575,CARD,PAID,TX-W6HIV7ML6K4A,19965.0
6577,20240213,20240211,65,1,1000006576,CARD,PAID,TX-WP1OLQQPV50X,69144.0
6578,20250310,20250310,1379,1,1000006577,GATEWAY,PAID,TX-I6W7J4WWG3XZ,33388.5
6579,20240403,20240401,212,2,1000006578,CASH,PAID,TX-IGNPUXKHI8QF,53724.0
6580,20240420,20240420,705,1,1000006579,CARD,PAID,TX-20M4BY49AISX,71467.2
6581,20250826,20250824,1249,1,1000006580,CARD,PAID,TX-2X9FAS8WIYUP,49905.0
6582,20241124,20241123,702,2,1000006581,CARD,PAID,TX-0D0CJ2RK7YD0,83344.8
6583,20250101,20241231,764,2,1000006582,CASH,PAID,TX-WO0K3L6CF7HY,41382.0
6584,20250327,20250326,1378,2,1000006583,CASH,PAID,TX-ZM5FJCNWP5R8,99679.8
6585,20250509,20250507,204,1,1000006584,GATEWAY,PAID,TX-2B8I063287VR,85924.2
6586,0,20250701,1383,1,1000006585,CARD,FAILED,UNKNOWN,16872.0
6587,20250726,20250724,738,1,1000006586,CARD,PAID,TX-DZGZQO3OHNT5,16373.4
6588,20241112,20241112,332,1,1000006587,CARD,REFUNDED,TX-RA1TYUWJL8X7,40240.65
6589,20250127,20250124,1338,1,1000006588,CARD,PAID,TX-T1PCWKRAR8NZ,63018.9
6590,20240614,20240613,727,2,1000006589,CASH,PAID,TX-8RVS7OR97PNU,49005.0
6591,20240710,20240710,1491,1,1000006590,CARD,PAID,TX-K1EJUY8YBW72,37500.0
6592,0,20241009,136,2,1000006591,CARD,FAILED,UNKNOWN,37243.8
6593,20240919,20240917,1396,1,1000006592,CARD,PAID,TX-0WZHAGXHC8PV,135719.25
6594,0,20240221,555,2,1000006593,CARD,FAILED,UNKNOWN,19057.5
6595,20240907,20240904,1178,2,1000006594,CASH,PAID,TX-K0D7H9C8Y0G4,27442.8
6596,20240606,20240604,235,1,1000006595,CARD,PAID,TX-8RIIRFLI1VRB,43888.8
6597,20241231,20241231,539,1,1000006596,CARD,PAID,TX-0MO955WPNJOP,16335.0
6598,20250416,20250415,553,2,1000006597,CARD,PAID,TX-E1A7OKJD4HUQ,41382.0
6599,20241208,20241208,376,2,1000006598,CARD,PAID,TX-X5NZ9Z3JDWPI,44104.5
6600,20250410,20250409,1377,1,1000006599,CARD,PAID,TX-867Q3IV957HA,28788.0
6601,20240403,20240403,619,2,1000006600,CASH,PAID,TX-VCTTI2599N1R,38419.92
6602,20240331,20240329,47,1,1000006601,GATEWAY,PAID,TX-VNHCEX947UI6,57229.05
6603,20240208,20240208,666,2,1000006602,CASH,PAID,TX-S2R2QGMDSADL,15518.25
6604,20240922,20240919,778,1,1000006603,CARD,PAID,TX-N7SY3NHR0B8M,71803.5
6605,20240922,20240920,1457,1,1000006604,GATEWAY,PAID,TX-HI3X37R28QQC,59129.88
6606,20240608,20240605,932,1,1000006605,CARD,PAID,TX-JPV3QCL3Z8QB,77502.6
6607,20240921,20240921,478,1,1000006606,CARD,PAID,TX-WRFCX666FCLI,29359.2
6608,20250905,20250903,1480,1,1000006607,CARD,PAID,TX-G4HHC4GJFQE8,55950.0
